"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.725623950E1,-7.552448120E2,7.790722656E2,-6.090633392E1
1.727615550E1,-7.548804321E2,7.788306885E2,-6.146920013E1
1.729607154E1,-7.553347168E2,7.780103149E2,-6.134084320E1
1.731598754E1,-7.556896362E2,7.782521973E2,-6.131842804E1
1.733590354E1,-7.555778809E2,7.782508545E2,-6.176485443E1
1.735581954E1,-7.564506226E2,7.777860718E2,-6.212638855E1
1.737573554E1,-7.567260742E2,7.777825317E2,-6.270825958E1
1.739565154E1,-7.573074341E2,7.781167603E2,-6.279654694E1
1.741556754E1,-7.571838989E2,7.780263062E2,-6.295709229E1
1.743548354E1,-7.576909180E2,7.780827637E2,-6.310293579E1
1.745539954E1,-7.582229614E2,7.785820312E2,-6.304623413E1
1.747531554E1,-7.583205566E2,7.789320679E2,-6.309050751E1
1.749523154E1,-7.581085205E2,7.786597900E2,-6.340473938E1
1.751514754E1,-7.581035156E2,7.787843018E2,-6.371675110E1
1.753506254E1,-7.583199463E2,7.792443237E2,-6.344813538E1
1.755497854E1,-7.587102661E2,7.795193481E2,-6.260230255E1
1.757489454E1,-7.584132080E2,7.800264282E2,-6.269836426E1
1.759481054E1,-7.584989014E2,7.805952759E2,-6.319344330E1
1.761472654E1,-7.588754883E2,7.820708618E2,-6.237863922E1
1.763464254E1,-7.597216187E2,7.829406128E2,-6.285967255E1
1.765455854E1,-7.599863281E2,7.834796143E2,-6.276618958E1
1.767447454E1,-7.604527588E2,7.838116455E2,-6.260263824E1
1.769439054E1,-7.612377319E2,7.845952759E2,-6.272425842E1
1.771430654E1,-7.617651978E2,7.851380615E2,-6.304833984E1
1.773422254E1,-7.625953369E2,7.858033447E2,-6.262918854E1
1.775413854E1,-7.632235107E2,7.867074585E2,-6.336183167E1
1.777405454E1,-7.632282104E2,7.868623657E2,-6.317228699E1
1.779397054E1,-7.636494751E2,7.876510620E2,-6.340620422E1
1.781388654E1,-7.642963257E2,7.884902954E2,-6.297841644E1
1.783380254E1,-7.643430786E2,7.888168335E2,-6.320228577E1
1.785371854E1,-7.649711304E2,7.895072021E2,-6.313375092E1
1.787363454E1,-7.653858643E2,7.898925781E2,-6.310832214E1
1.789355054E1,-7.660427856E2,7.904876099E2,-6.280651855E1
1.791346654E1,-7.666770020E2,7.910996094E2,-6.196791840E1
1.793338254E1,-7.670738525E2,7.918433838E2,-6.157799530E1
1.795329854E1,-7.681961060E2,7.922703247E2,-6.164733887E1
1.797321454E1,-7.688500366E2,7.928214111E2,-6.177090454E1
1.799313054E1,-7.691365356E2,7.929612427E2,-6.194291687E1
1.801304654E1,-7.695609131E2,7.936621094E2,-6.190585327E1
1.803296254E1,-7.697910156E2,7.935413208E2,-6.168656158E1
1.805287854E1,-7.700989380E2,7.937140503E2,-6.237832642E1
1.807279454E1,-7.705470581E2,7.937130737E2,-6.249719238E1
1.809271054E1,-7.703659058E2,7.939743042E2,-6.267314911E1
1.811262654E1,-7.710178223E2,7.946900024E2,-6.245836639E1
1.813254254E1,-7.718466187E2,7.949113159E2,-6.205475616E1
1.815245754E1,-7.724221191E2,7.954955444E2,-6.267828369E1
1.817237354E1,-7.729406738E2,7.959177856E2,-6.298227692E1
1.819228954E1,-7.737263794E2,7.963940430E2,-6.293099213E1
1.821220554E1,-7.741339722E2,7.967064209E2,-6.297544861E1
1.823212154E1,-7.749349976E2,7.974124146E2,-6.267987823E1
1.825203754E1,-7.755595703E2,7.976497803E2,-6.251474762E1
1.827195354E1,-7.765080566E2,7.982892456E2,-6.272069550E1
1.829186967E1,-7.769543457E2,7.980012817E2,-6.274631500E1
1.831178567E1,-7.775521240E2,7.979429932E2,-6.298783112E1
1.833170167E1,-7.778845825E2,7.979223022E2,-6.315211487E1
1.835161767E1,-7.785601807E2,7.978781128E2,-6.325806427E1
1.837153367E1,-7.785006104E2,7.979586182E2,-6.311111450E1
1.839144967E1,-7.781300049E2,7.974526978E2,-6.327790070E1
1.841136567E1,-7.779754028E2,7.971750488E2,-6.345847321E1
1.843128167E1,-7.785922241E2,7.969487305E2,-6.408177185E1
1.845119767E1,-7.787520142E2,7.970802002E2,-6.409540558E1
1.847111367E1,-7.793585205E2,7.967433472E2,-6.445566559E1
1.849102967E1,-7.792411499E2,7.965076294E2,-6.460598755E1
1.851094567E1,-7.794236450E2,7.965622559E2,-6.449597931E1
1.853086167E1,-7.796439819E2,7.968984985E2,-6.421966553E1
1.855077767E1,-7.802153320E2,7.972114258E2,-6.388356018E1
1.857069367E1,-7.801130371E2,7.968403320E2,-6.363932800E1
1.859060967E1,-7.800750122E2,7.971802979E2,-6.357071686E1
1.861052567E1,-7.797855225E2,7.971151123E2,-6.331827545E1
1.863044167E1,-7.794580078E2,7.968646240E2,-6.343202209E1
1.865035767E1,-7.790001221E2,7.966448364E2,-6.358822632E1
1.867027367E1,-7.785021362E2,7.964414062E2,-6.368555450E1
1.869018967E1,-7.788085938E2,7.966275024E2,-6.366645813E1
1.871010567E1,-7.792014160E2,7.974741821E2,-6.274629974E1
1.873002167E1,-7.794967651E2,7.977608032E2,-6.195976257E1
1.874993767E1,-7.792363892E2,7.981070557E2,-6.228768158E1
1.876985367E1,-7.791532593E2,7.979886475E2,-6.214360046E1
1.878976967E1,-7.783156128E2,7.974356689E2,-6.250163269E1
1.880968567E1,-7.783776245E2,7.973862915E2,-6.241046906E1
1.882960167E1,-7.776436768E2,7.970408936E2,-6.266057587E1
1.884951767E1,-7.770520630E2,7.967678833E2,-6.301828766E1
1.886943367E1,-7.766813965E2,7.964214478E2,-6.302224731E1
1.888934967E1,-7.762940063E2,7.963527832E2,-6.279322815E1
1.890926567E1,-7.759124146E2,7.963007812E2,-6.312295532E1
1.892918167E1,-7.756665039E2,7.961046753E2,-6.352837372E1
1.894909767E1,-7.747455444E2,7.955706787E2,-6.358847046E1
1.896901367E1,-7.751425781E2,7.952493286E2,-6.355102539E1
1.898892967E1,-7.754544067E2,7.952711792E2,-6.344945526E1
1.900884567E1,-7.760401611E2,7.955394287E2,-6.320887756E1
1.902876167E1,-7.760231934E2,7.957369385E2,-6.314828491E1
1.904867767E1,-7.758786621E2,7.960587158E2,-6.338515472E1
1.906859367E1,-7.758013306E2,7.962442017E2,-6.297539520E1
1.908850967E1,-7.757055054E2,7.968555908E2,-6.238066864E1
1.910842567E1,-7.758377075E2,7.972379761E2,-6.215626526E1
1.912834167E1,-7.750177612E2,7.970247192E2,-6.259349060E1
1.914825767E1,-7.743425903E2,7.969857788E2,-6.275128174E1
1.916817367E1,-7.734133301E2,7.968135986E2,-6.222374725E1
1.918808967E1,-7.733349609E2,7.968493042E2,-6.212540436E1
1.920800567E1,-7.736248169E2,7.974195557E2,-6.225787354E1
1.922792167E1,-7.739143066E2,7.981574097E2,-6.221186066E1
1.924783667E1,-7.743159790E2,7.981064453E2,-6.203156281E1
1.926775267E1,-7.747324219E2,7.982904663E2,-6.162533569E1
1.928766867E1,-7.759838867E2,7.984240112E2,-6.184960938E1
1.930758438E1,-7.761582031E2,7.984721680E2,-6.190804291E1
1.932750037E1,-7.772074585E2,7.984562378E2,-6.198931122E1
1.934741738E1,-7.771885986E2,7.984394531E2,-6.212184143E1
1.936733238E1,-7.774476318E2,7.981994019E2,-6.262381744E1
1.938724837E1,-7.783673706E2,7.978972778E2,-6.263035583E1
1.940716437E1,-7.784673462E2,7.982619629E2,-6.264182281E1
1.942708038E1,-7.788375244E2,7.982050171E2,-6.222628021E1
1.944699637E1,-7.789621582E2,7.977886353E2,-6.290301514E1
1.946691237E1,-7.786627808E2,7.974495850E2,-6.304962158E1
1.948682838E1,-7.796657104E2,7.974714355E2,-6.281862640E1
1.950674437E1,-7.792973022E2,7.973731079E2,-6.317931366E1
1.952666037E1,-7.790969849E2,7.969756470E2,-6.306262970E1
1.954657638E1,-7.785223999E2,7.966738281E2,-6.359745789E1
1.956649237E1,-7.780272217E2,7.964562378E2,-6.337973785E1
1.958640837E1,-7.779055786E2,7.960026245E2,-6.318418884E1
1.960632438E1,-7.775421753E2,7.959683228E2,-6.324743652E1
1.962624037E1,-7.770796509E2,7.959004517E2,-6.326578522E1
1.964615637E1,-7.764539185E2,7.960968018E2,-6.319145966E1
1.966607238E1,-7.763068237E2,7.961933594E2,-6.321639252E1
1.968598837E1,-7.754191284E2,7.952559814E2,-6.266110229E1
1.970590437E1,-7.747974854E2,7.953951416E2,-6.301129913E1
1.972582038E1,-7.739335327E2,7.949897461E2,-6.296154022E1
1.974573637E1,-7.739962158E2,7.951325684E2,-6.316809082E1
1.976565237E1,-7.738797607E2,7.950727539E2,-6.322133636E1
1.978556838E1,-7.739832764E2,7.952301636E2,-6.303826141E1
1.980548437E1,-7.743197021E2,7.957728271E2,-6.276432800E1
1.982540037E1,-7.744334106E2,7.957269287E2,-6.254254913E1
1.984531638E1,-7.738870850E2,7.952194824E2,-6.314522552E1
1.986523237E1,-7.737946777E2,7.952186890E2,-6.336889648E1
1.988514837E1,-7.734816284E2,7.947799072E2,-6.328478241E1
1.990506438E1,-7.720739136E2,7.943856812E2,-6.335305023E1
1.992498037E1,-7.717111816E2,7.941632080E2,-6.313211060E1
1.994489637E1,-7.717630615E2,7.939112549E2,-6.272351074E1
1.996481238E1,-7.707385254E2,7.939119873E2,-6.269588470E1
1.998472837E1,-7.696443481E2,7.934225464E2,-6.270854950E1
2.000464437E1,-7.690972290E2,7.928544312E2,-6.289707184E1
2.002456038E1,-7.696828613E2,7.928302612E2,-6.283244324E1
2.004447637E1,-7.694211426E2,7.925941162E2,-6.280799866E1
2.006439237E1,-7.695800781E2,7.922059937E2,-6.265954590E1
2.008430838E1,-7.700939331E2,7.923919067E2,-6.300325775E1
2.010422437E1,-7.699435425E2,7.926602783E2,-6.360318756E1
2.012414037E1,-7.700838013E2,7.924394531E2,-6.324094391E1
2.014405638E1,-7.695573730E2,7.927039185E2,-6.329604340E1
2.016397237E1,-7.696028442E2,7.926919556E2,-6.305426025E1
2.018388837E1,-7.688546753E2,7.930821533E2,-6.267740631E1
2.020380438E1,-7.682546387E2,7.938449707E2,-6.214188385E1
2.022372037E1,-7.675198364E2,7.940689087E2,-6.164426422E1
2.024363637E1,-7.669967041E2,7.946121216E2,-6.121551514E1
2.026355238E1,-7.667011108E2,7.948220825E2,-6.086352539E1
2.028346837E1,-7.668746338E2,7.955398560E2,-6.070674133E1
2.030338413E1,-7.669774170E2,7.958319092E2,-6.064765930E1
2.032330013E1,-7.672087402E2,7.960906982E2,-6.074372864E1
2.034321612E1,-7.680334473E2,7.966440430E2,-6.054615784E1
2.036313213E1,-7.683912354E2,7.966311646E2,-6.076312256E1
2.038304813E1,-7.688630981E2,7.967958374E2,-6.107028961E1
2.040296412E1,-7.690874023E2,7.961322632E2,-6.121391296E1
2.042288113E1,-7.696216431E2,7.959901123E2,-6.163834381E1
2.044279712E1,-7.699749146E2,7.961622925E2,-6.145904541E1
2.046271313E1,-7.707235718E2,7.959705811E2,-6.176892090E1
2.048262913E1,-7.715487671E2,7.961030884E2,-6.203788757E1
2.050254512E1,-7.721914062E2,7.960112915E2,-6.230091858E1
2.052246113E1,-7.727413940E2,7.958082886E2,-6.280106354E1
2.054237713E1,-7.736361084E2,7.959124756E2,-6.285736847E1
2.056229312E1,-7.734241943E2,7.959314575E2,-6.306395721E1
2.058220913E1,-7.737977905E2,7.956480103E2,-6.284715271E1
2.060212513E1,-7.742227173E2,7.957255249E2,-6.307769775E1
2.062204112E1,-7.737031860E2,7.955709839E2,-6.340774536E1
2.064195713E1,-7.741450806E2,7.954965820E2,-6.345777130E1
2.066187313E1,-7.738958740E2,7.955433350E2,-6.309211731E1
2.068178912E1,-7.732901001E2,7.956186523E2,-6.300369263E1
2.070170513E1,-7.726015015E2,7.953593140E2,-6.296408081E1
2.072162113E1,-7.719425659E2,7.954631348E2,-6.263393402E1
2.074153712E1,-7.715824585E2,7.953526001E2,-6.242439270E1
2.076145313E1,-7.713599854E2,7.952301636E2,-6.278549957E1
2.078136913E1,-7.718596802E2,7.955839233E2,-6.259622955E1
2.080128512E1,-7.716450806E2,7.959575195E2,-6.264550781E1
2.082120113E1,-7.716253052E2,7.958017578E2,-6.270780182E1
2.084111713E1,-7.720712891E2,7.952005615E2,-6.272637177E1
2.086103312E1,-7.717322388E2,7.947591553E2,-6.289551544E1
2.088094913E1,-7.713861694E2,7.943546753E2,-6.346658325E1
2.090086513E1,-7.711248779E2,7.938554077E2,-6.335635376E1
2.092078112E1,-7.711220093E2,7.934464111E2,-6.408301544E1
2.094069713E1,-7.708291626E2,7.927426758E2,-6.380425262E1
2.096061313E1,-7.703409424E2,7.927568359E2,-6.397017670E1
2.098052912E1,-7.698300781E2,7.924593506E2,-6.383897400E1
2.100044513E1,-7.694627686E2,7.925098877E2,-6.373978424E1
2.102036113E1,-7.683261108E2,7.922229614E2,-6.389994812E1
2.104027712E1,-7.679440308E2,7.920717773E2,-6.379789734E1
2.106019313E1,-7.673615723E2,7.922633667E2,-6.262039185E1
2.108010913E1,-7.669842529E2,7.918749390E2,-6.274011993E1
2.110002512E1,-7.663843384E2,7.919868774E2,-6.236837769E1
2.111994113E1,-7.659401855E2,7.918150635E2,-6.267852783E1
2.113985713E1,-7.657301636E2,7.920309448E2,-6.224257660E1
2.115977312E1,-7.660592651E2,7.918483887E2,-6.229592896E1
2.117968913E1,-7.659381714E2,7.920090942E2,-6.217950439E1
2.119960513E1,-7.660549316E2,7.918555908E2,-6.222148895E1
2.121952112E1,-7.656711426E2,7.920504761E2,-6.217638397E1
2.123943713E1,-7.666077881E2,7.923950806E2,-6.254904175E1
2.125935313E1,-7.663306274E2,7.924525146E2,-6.208899689E1
2.127926912E1,-7.657191162E2,7.927282104E2,-6.229066467E1
2.129918538E1,-7.656510620E2,7.932714233E2,-6.163066864E1
2.131910138E1,-7.649611816E2,7.935195923E2,-6.146657562E1
2.133901737E1,-7.643890991E2,7.943923340E2,-6.127387238E1
2.135893338E1,-7.644760742E2,7.949085083E2,-6.046062469E1
2.137884938E1,-7.650608521E2,7.948535156E2,-6.042409515E1
2.139876537E1,-7.651790771E2,7.953016357E2,-6.020718384E1
2.141868138E1,-7.653720703E2,7.958005371E2,-5.997256470E1
2.143859738E1,-7.660422363E2,7.960734863E2,-6.057356262E1
2.145851337E1,-7.662578125E2,7.964252930E2,-6.060660553E1
2.147842938E1,-7.667870483E2,7.963609009E2,-6.072328186E1
2.149834538E1,-7.677601318E2,7.966006470E2,-6.084873962E1
2.151826137E1,-7.674618530E2,7.963950806E2,-6.097998047E1
2.153817837E1,-7.677239380E2,7.965227661E2,-6.144447327E1
2.155809437E1,-7.681440430E2,7.964796143E2,-6.134986877E1
2.157801038E1,-7.683698730E2,7.962095337E2,-6.176403046E1
2.159792637E1,-7.688023071E2,7.962587280E2,-6.194776154E1
2.161784237E1,-7.692619019E2,7.961053467E2,-6.218782806E1
2.163775838E1,-7.694730835E2,7.956599121E2,-6.269824219E1
2.165767437E1,-7.696730347E2,7.955677490E2,-6.294232178E1
2.167759037E1,-7.698899536E2,7.953292236E2,-6.263871765E1
2.169750638E1,-7.696921997E2,7.951475220E2,-6.295688629E1
2.171742237E1,-7.699526978E2,7.948952637E2,-6.237767029E1
2.173733837E1,-7.698718262E2,7.950910645E2,-6.317675018E1
2.175725438E1,-7.697447510E2,7.948154297E2,-6.262726593E1
2.177717037E1,-7.699224243E2,7.951420288E2,-6.285320282E1
2.179708637E1,-7.695416870E2,7.952468872E2,-6.324778748E1
2.181700238E1,-7.693175659E2,7.954329224E2,-6.308061981E1
2.183691837E1,-7.691733398E2,7.955465698E2,-6.301316071E1
2.185683437E1,-7.691668091E2,7.953531494E2,-6.263176727E1
2.187675038E1,-7.692861328E2,7.949146729E2,-6.257107544E1
2.189666637E1,-7.689645996E2,7.946839600E2,-6.267558289E1
2.191658237E1,-7.690971680E2,7.949512939E2,-6.239278412E1
2.193649838E1,-7.700926514E2,7.951700439E2,-6.201290894E1
2.195641437E1,-7.694921875E2,7.955259399E2,-6.243014526E1
2.197633037E1,-7.699602661E2,7.955003052E2,-6.206237793E1
2.199624638E1,-7.694698486E2,7.950379028E2,-6.259049225E1
2.201616237E1,-7.691221313E2,7.949968262E2,-6.255894470E1
2.203607837E1,-7.686275635E2,7.945990601E2,-6.303966522E1
2.205599438E1,-7.685099487E2,7.941337280E2,-6.292622375E1
2.207591037E1,-7.677171021E2,7.938514404E2,-6.278575134E1
2.209582637E1,-7.670364990E2,7.934806519E2,-6.264799500E1
2.211574238E1,-7.662260132E2,7.935716553E2,-6.229319763E1
2.213565837E1,-7.656354370E2,7.931407471E2,-6.224526215E1
2.215557437E1,-7.648398438E2,7.925187988E2,-6.219063568E1
2.217549038E1,-7.648184204E2,7.920711060E2,-6.173128510E1
2.219540738E1,-7.648596191E2,7.922276001E2,-6.196503448E1
2.221532338E1,-7.642374878E2,7.919997559E2,-6.189408112E1
2.223523937E1,-7.645411377E2,7.922327881E2,-6.102998352E1
2.225515538E1,-7.645418701E2,7.921820068E2,-6.168334961E1
2.227507138E1,-7.649876709E2,7.926743164E2,-6.174476624E1
2.229498712E1,-7.649028931E2,7.926984253E2,-6.175698853E1
2.231490313E1,-7.647595825E2,7.931833496E2,-6.141921234E1
2.233481913E1,-7.637498779E2,7.928888550E2,-6.070736694E1
2.235473512E1,-7.635919800E2,7.932601929E2,-6.112784576E1
2.237465113E1,-7.636435547E2,7.934990234E2,-6.087121582E1
2.239456713E1,-7.636093750E2,7.941128540E2,-6.064524078E1
2.241448312E1,-7.637950439E2,7.947008667E2,-6.049922180E1
2.243439913E1,-7.643264771E2,7.950791016E2,-5.993461609E1
2.245431513E1,-7.644681396E2,7.957712402E2,-6.041382599E1
2.247423112E1,-7.655118408E2,7.962062988E2,-6.007410431E1
2.249414713E1,-7.661838379E2,7.973336182E2,-6.010166168E1
2.251406313E1,-7.665831909E2,7.973981934E2,-6.017372894E1
2.253397912E1,-7.670092163E2,7.979449463E2,-5.970951843E1
2.255389513E1,-7.682741699E2,7.987113037E2,-5.998956299E1
2.257381113E1,-7.691565552E2,7.986027222E2,-6.010691071E1
2.259372712E1,-7.707761841E2,7.986079712E2,-6.009788513E1
2.261364313E1,-7.717985229E2,7.988577271E2,-6.107197571E1
2.263355913E1,-7.727515869E2,7.989346924E2,-6.155966949E1
2.265347512E1,-7.738796387E2,7.990091553E2,-6.177542114E1
2.267339212E1,-7.753058472E2,7.985886230E2,-6.208225250E1
2.269330813E1,-7.758709106E2,7.986828613E2,-6.183381653E1
2.271322413E1,-7.760086670E2,7.982620850E2,-6.224237061E1
2.273314012E1,-7.767103882E2,7.984031982E2,-6.216871643E1
2.275305613E1,-7.767940063E2,7.985631104E2,-6.264249420E1
2.277297213E1,-7.768237305E2,7.984555664E2,-6.263108826E1
2.279288812E1,-7.768752441E2,7.983026123E2,-6.255340576E1
2.281280413E1,-7.765300293E2,7.985803223E2,-6.251291656E1
2.283272013E1,-7.767108765E2,7.986116943E2,-6.216651154E1
2.285263612E1,-7.772144775E2,7.991345215E2,-6.188884735E1
2.287255213E1,-7.774552002E2,7.993942261E2,-6.193325043E1
2.289246813E1,-7.775974731E2,7.996065674E2,-6.229484558E1
2.291238412E1,-7.773208008E2,7.993235474E2,-6.197998047E1
2.293230013E1,-7.777466431E2,7.996218872E2,-6.201462555E1
2.295221613E1,-7.777788696E2,7.994053955E2,-6.183183289E1
2.297213212E1,-7.776111450E2,7.992679443E2,-6.206652069E1
2.299204813E1,-7.773155518E2,7.992533569E2,-6.234754181E1
2.301196413E1,-7.775211792E2,7.989830322E2,-6.207734680E1
2.303188012E1,-7.773306885E2,7.989954224E2,-6.213759613E1
2.305179613E1,-7.774617920E2,7.989271851E2,-6.232370758E1
2.307171213E1,-7.781449585E2,7.992095947E2,-6.250405121E1
2.309162812E1,-7.787929688E2,7.993687744E2,-6.248811340E1
2.311154513E1,-7.785726318E2,7.991175537E2,-6.279989624E1
2.313146112E1,-7.784313354E2,7.989124756E2,-6.272747040E1
2.315137713E1,-7.787117920E2,7.989489136E2,-6.311407471E1
2.317129313E1,-7.788612061E2,7.988167114E2,-6.273308563E1
2.319120912E1,-7.784284668E2,7.985312500E2,-6.278777313E1
2.321112513E1,-7.776152954E2,7.982620850E2,-6.282597351E1
2.323104113E1,-7.778003540E2,7.985905151E2,-6.234350586E1
2.325095712E1,-7.771234131E2,7.982736816E2,-6.251641083E1
2.327087313E1,-7.766591797E2,7.981356201E2,-6.245189667E1
2.329078913E1,-7.761445923E2,7.980045776E2,-6.200196838E1
2.331072788E1,-7.754831543E2,7.975543213E2,-6.237738037E1
2.333064388E1,-7.752946777E2,7.979251709E2,-6.253877258E1
2.335055987E1,-7.762153320E2,7.978823853E2,-6.230441284E1
2.337047588E1,-7.771649780E2,7.982014771E2,-6.218048859E1
2.339039188E1,-7.774492798E2,7.981804199E2,-6.215406036E1
2.341030787E1,-7.776927490E2,7.979776001E2,-6.245493317E1
2.343022388E1,-7.776329956E2,7.982106934E2,-6.228170013E1
2.345013988E1,-7.774426880E2,7.987930298E2,-6.217694092E1
2.347005688E1,-7.769533081E2,7.993402100E2,-6.271651459E1
2.348997287E1,-7.771003418E2,7.998004150E2,-6.271452332E1
2.350988887E1,-7.768878174E2,8.001007080E2,-6.268705750E1
2.352980488E1,-7.772988281E2,8.007612305E2,-6.257366180E1
2.354972087E1,-7.776560669E2,8.007970581E2,-6.215900421E1
2.356963687E1,-7.783107910E2,8.008922729E2,-6.173142242E1
2.358955288E1,-7.791314087E2,8.016401978E2,-6.124502563E1
2.360946887E1,-7.800887451E2,8.014842529E2,-6.099304962E1
2.362938487E1,-7.799584961E2,8.017764282E2,-6.023458862E1
2.364930088E1,-7.811245728E2,8.019585571E2,-5.992917633E1
2.366921687E1,-7.819086914E2,8.019527588E2,-6.046317291E1
2.368913287E1,-7.819329834E2,8.019786377E2,-6.046900177E1
2.370904888E1,-7.830645752E2,8.019473877E2,-6.061173248E1
2.372896487E1,-7.826140137E2,8.020625000E2,-6.124914551E1
2.374888087E1,-7.835804443E2,8.019912109E2,-6.087252808E1
2.376879688E1,-7.835153809E2,8.014642334E2,-6.112164307E1
2.378871287E1,-7.834464111E2,8.011292114E2,-6.095911407E1
2.380862988E1,-7.839550781E2,8.008960571E2,-6.142684174E1
2.382854587E1,-7.835722656E2,8.004859619E2,-6.210953522E1
2.384846188E1,-7.838958130E2,8.001390381E2,-6.220756531E1
2.386837788E1,-7.839229736E2,7.997590942E2,-6.261432648E1
2.388829387E1,-7.839429932E2,7.996451416E2,-6.307961273E1
2.390820988E1,-7.837938843E2,7.995145264E2,-6.281462097E1
2.392812588E1,-7.838054199E2,7.990272217E2,-6.270912933E1
2.394804187E1,-7.835377808E2,7.994907837E2,-6.258603668E1
2.396795788E1,-7.836460571E2,7.998402710E2,-6.266490936E1
2.398787388E1,-7.831777344E2,8.000278320E2,-6.277976227E1
2.400778987E1,-7.830438232E2,7.996791382E2,-6.326119232E1
2.402770588E1,-7.828648682E2,7.993037720E2,-6.315409851E1
2.404762188E1,-7.826248169E2,7.994395142E2,-6.303483582E1
2.406753787E1,-7.820727539E2,7.996350098E2,-6.313418579E1
2.408745487E1,-7.820686646E2,7.996471558E2,-6.289696503E1
2.410737087E1,-7.813726807E2,7.993434448E2,-6.274076843E1
2.412728688E1,-7.815360718E2,7.995469360E2,-6.259456635E1
2.414720287E1,-7.818646240E2,7.993406982E2,-6.255279541E1
2.416711887E1,-7.813942871E2,7.989757080E2,-6.280361176E1
2.418703488E1,-7.817167969E2,7.991973877E2,-6.255243683E1
2.420695087E1,-7.816531982E2,7.989274902E2,-6.311111450E1
2.422686687E1,-7.809158936E2,7.987933960E2,-6.356623077E1
2.424678288E1,-7.811282349E2,7.988236694E2,-6.398538208E1
2.426669887E1,-7.803008423E2,7.979176025E2,-6.392013550E1
2.428661487E1,-7.792423096E2,7.972825928E2,-6.367829132E1
2.430650800E1,-7.789074707E2,7.970366211E2,-6.408481598E1
2.432642400E1,-7.783521118E2,7.968494873E2,-6.383500671E1
2.434634000E1,-7.778398438E2,7.965812988E2,-6.364520264E1
2.436625600E1,-7.771229858E2,7.964467163E2,-6.419395447E1
2.438617200E1,-7.771837769E2,7.961123657E2,-6.382051849E1
2.440608800E1,-7.765438843E2,7.961207886E2,-6.383085632E1
2.442600500E1,-7.764439697E2,7.960858154E2,-6.391106415E1
2.444592100E1,-7.767408447E2,7.966970215E2,-6.357913971E1
2.446583700E1,-7.768036499E2,7.968192749E2,-6.414869690E1
2.448575300E1,-7.765817871E2,7.970455322E2,-6.396802521E1
2.450566900E1,-7.767459717E2,7.977053223E2,-6.413387299E1
2.452558500E1,-7.764985962E2,7.979490967E2,-6.413346863E1
2.454550100E1,-7.758837891E2,7.979411011E2,-6.379979706E1
2.456541700E1,-7.755122681E2,7.983966675E2,-6.371578979E1
2.458533300E1,-7.755515747E2,7.987702637E2,-6.321736908E1
2.460524900E1,-7.753343506E2,7.992294312E2,-6.244535828E1
2.462516500E1,-7.755783081E2,7.992514038E2,-6.226448059E1
2.464508100E1,-7.758653564E2,7.995393066E2,-6.156365204E1
2.466499800E1,-7.770079956E2,8.003035278E2,-6.159026337E1
2.468491400E1,-7.771240845E2,8.005502930E2,-6.203964233E1
2.470483000E1,-7.780131226E2,8.001362305E2,-6.204791260E1
2.472474600E1,-7.779280396E2,8.004196167E2,-6.258317566E1
2.474466200E1,-7.782851562E2,8.002492676E2,-6.217960358E1
2.476457800E1,-7.786741943E2,8.001199951E2,-6.266447449E1
2.478449400E1,-7.792830811E2,7.998986206E2,-6.265663147E1
2.480441000E1,-7.798982544E2,7.996668091E2,-6.247722626E1
2.482432600E1,-7.800260620E2,7.993843384E2,-6.288621521E1
2.484424200E1,-7.796856079E2,7.989932251E2,-6.309429169E1
2.486415800E1,-7.802719116E2,7.985108032E2,-6.333238220E1
2.488407400E1,-7.801723633E2,7.981265259E2,-6.364839935E1
2.490399000E1,-7.804784546E2,7.978031616E2,-6.315856934E1
2.492390600E1,-7.807337036E2,7.977043457E2,-6.380715942E1
2.494382300E1,-7.806359253E2,7.976988525E2,-6.386496735E1
2.496373900E1,-7.807327271E2,7.976656494E2,-6.418632507E1
2.498365500E1,-7.811445312E2,7.977138672E2,-6.414875031E1
2.500357100E1,-7.809663696E2,7.977803345E2,-6.364881897E1
2.502348700E1,-7.807109985E2,7.976205444E2,-6.433557892E1
2.504340300E1,-7.800117188E2,7.972563477E2,-6.429685211E1
2.506331900E1,-7.793420410E2,7.968356323E2,-6.444379425E1
2.508323500E1,-7.790571289E2,7.968905640E2,-6.474747467E1
2.510315100E1,-7.785724487E2,7.962412109E2,-6.476200104E1
2.512306700E1,-7.779248657E2,7.956356812E2,-6.506343079E1
2.514298300E1,-7.778790894E2,7.953135986E2,-6.503858185E1
2.516289900E1,-7.775373535E2,7.952958374E2,-6.504677582E1
2.518281600E1,-7.771012573E2,7.949284058E2,-6.543216705E1
2.520273200E1,-7.770745239E2,7.948818359E2,-6.526513672E1
2.522264800E1,-7.778974609E2,7.953366699E2,-6.543093872E1
2.524256400E1,-7.786873779E2,7.956319580E2,-6.535613251E1
2.526248000E1,-7.786456299E2,7.959423828E2,-6.554695892E1
2.528239600E1,-7.787219849E2,7.957702026E2,-6.547172546E1
2.530231200E1,-7.785468750E2,7.958769531E2,-6.530764008E1
2.532222800E1,-7.776900635E2,7.949843140E2,-6.540903473E1
2.534214400E1,-7.769141846E2,7.945154419E2,-6.563390350E1
2.536206000E1,-7.764879761E2,7.944291382E2,-6.503585815E1
2.538197600E1,-7.759232178E2,7.939911499E2,-6.545528412E1
2.540189300E1,-7.749982300E2,7.934929810E2,-6.559272003E1
