"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.752307542E1,-6.391794980E-2,2.494604327E-2,1.312461346E-1
7.754299242E1,3.682516748E-3,1.132003814E-1,2.684590518E-1
7.756290842E1,6.124284118E-3,1.936528087E-1,3.798947036E-1
7.758282542E1,-3.204285353E-2,2.232205421E-1,4.551068246E-1
7.760274242E1,-9.417799115E-2,2.233004868E-1,4.924279451E-1
7.762265842E1,-1.530736983E-1,1.985229254E-1,4.943010211E-1
7.764257542E1,-1.700758487E-1,1.973715723E-1,4.609519839E-1
7.766249242E1,-1.441365778E-1,2.107790262E-1,4.035168886E-1
7.768240842E1,-9.108515084E-2,2.081673741E-1,3.336723745E-1
7.770232542E1,-1.795416698E-2,1.920573562E-1,2.665202618E-1
7.772224242E1,7.034195960E-2,1.559838355E-1,1.661367416E-1
7.774215842E1,1.397976279E-1,7.477565110E-2,2.676500194E-2
7.776207542E1,1.637323797E-1,-5.828747898E-2,-9.968408197E-2
7.778199242E1,1.509255171E-1,-2.153999060E-1,-1.714749634E-1
7.780190842E1,9.544811398E-2,-3.591756523E-1,-2.021187842E-1
7.782182542E1,-1.141360588E-2,-4.323613644E-1,-2.027332634E-1
7.784174242E1,-1.380249411E-1,-4.111167192E-1,-1.842433214E-1
7.786165842E1,-2.819671929E-1,-3.194463849E-1,-1.510678828E-1
7.788157542E1,-4.799178541E-1,-2.361797541E-1,-1.242606193E-1
7.790149242E1,-6.602386832E-1,-2.120883763E-1,-6.707335263E-2
7.792140842E1,-7.087472677E-1,-1.865518987E-1,1.719368249E-2
7.794132542E1,-6.895253658E-1,-1.369769275E-1,2.832936868E-2
7.796124242E1,-6.462674141E-1,-7.823698968E-2,-1.708269306E-2
7.798115842E1,-5.270082355E-1,1.335357316E-2,-7.152051479E-2
7.800107542E1,-3.701296449E-1,1.001923010E-1,-1.504087299E-1
7.802099242E1,-1.988696754E-1,1.331576854E-1,-3.297575712E-1
7.804090842E1,3.937375732E-3,1.503481716E-1,-5.524171591E-1
7.806082542E1,1.887973845E-1,1.666824371E-1,-7.090178728E-1
7.808074242E1,3.467109799E-1,1.363910735E-1,-8.104234338E-1
7.810065842E1,4.558281600E-1,9.644073248E-2,-8.542842865E-1
7.812057542E1,4.865655601E-1,5.316729471E-2,-8.450689912E-1
7.814049242E1,4.545079172E-1,-1.651435159E-3,-8.007701039E-1
7.816040842E1,3.963448107E-1,-3.849802911E-2,-7.224528790E-1
7.818032542E1,3.468209803E-1,-6.126607582E-2,-6.291478872E-1
7.820024242E1,3.500087857E-1,-8.506343514E-2,-5.315840840E-1
7.822015842E1,3.872084022E-1,-8.098699898E-2,-4.387923777E-1
7.824007542E1,4.050984681E-1,-6.361839175E-2,-3.651405275E-1
7.825999242E1,3.728428781E-1,-2.602761425E-2,-3.018287122E-1
7.827990842E1,3.265026808E-1,1.916547120E-2,-2.539748251E-1
7.829982542E1,2.598377764E-1,3.718521446E-2,-1.977281123E-1
7.831974242E1,1.800603569E-1,2.710027434E-2,-9.507968277E-2
7.833965842E1,1.155969426E-1,5.435255542E-2,4.535469040E-2
7.835957563E1,8.766440302E-2,1.180710047E-1,1.667289436E-1
7.837949263E1,8.218399435E-2,2.218293548E-1,2.648568153E-1
7.839940862E1,3.820418566E-2,3.111244738E-1,3.676537871E-1
7.841932563E1,-8.309420943E-2,2.670182586E-1,4.901412129E-1
7.843924263E1,-2.313772887E-1,9.577988833E-2,5.945801735E-1
7.845915862E1,-2.421647459E-1,7.969425060E-3,6.489531994E-1
7.847907563E1,-1.512636244E-1,-4.104213789E-2,6.143167019E-1
7.849899263E1,-1.851057559E-1,-1.126925945E-1,4.617892802E-1
7.851890863E1,-2.483663559E-1,-1.376427561E-1,2.715526223E-1
7.853882563E1,-2.271232009E-1,-2.126776129E-1,8.076215535E-2
7.855874263E1,-1.422764212E-1,-2.900596559E-1,-6.229927763E-2
7.857865863E1,-4.822232574E-2,-2.498372346E-1,-7.493800670E-2
7.859857563E1,7.081537694E-2,-1.657240689E-1,9.079162963E-3
7.861849263E1,1.280149221E-1,-4.007136822E-2,1.184953898E-1
7.863840962E1,9.037443250E-2,1.140293926E-1,2.311862409E-1
7.865832563E1,1.283222809E-2,1.969759762E-1,3.365414739E-1
7.867824263E1,-2.216061763E-2,2.159293443E-1,4.324085116E-1
7.869815863E1,-1.009795908E-2,2.249403447E-1,5.184785724E-1
7.871807563E1,3.625128046E-2,2.400051802E-1,5.818896890E-1
7.873799263E1,1.018744931E-1,2.841575742E-1,5.728184581E-1
7.875790863E1,1.570700705E-1,3.598150313E-1,4.967472255E-1
7.877782563E1,2.072482407E-1,4.181888103E-1,3.798452020E-1
7.879774263E1,2.498901933E-1,4.055397213E-1,2.517153323E-1
7.881765863E1,2.796826661E-1,3.040922582E-1,1.387850344E-1
7.883757563E1,2.969500721E-1,1.418075264E-1,4.449333251E-2
7.885749263E1,2.795688510E-1,-2.456063777E-2,-1.754677668E-2
7.887740962E1,1.932106465E-1,-1.526339650E-1,-2.713158540E-2
7.889732563E1,4.624603689E-2,-2.120029479E-1,-2.551453188E-3
7.891724263E1,-9.937288612E-2,-1.844368577E-1,5.815703794E-2
7.893715962E1,-2.379419655E-1,-1.347568780E-1,1.231741756E-1
7.895707563E1,-4.237853289E-1,-1.656753421E-1,1.647033840E-1
7.897699262E1,-5.850995779E-1,-2.194572687E-1,2.608250380E-1
7.899690962E1,-6.033699512E-1,-1.808595806E-1,3.352699280E-1
7.901682563E1,-5.652782321E-1,-1.181194559E-1,2.995117009E-1
7.903674262E1,-5.386490822E-1,-1.785042323E-2,2.009314001E-1
7.905665962E1,-5.174252391E-1,6.954239309E-2,9.945596009E-2
7.907657563E1,-4.521596730E-1,9.014521539E-2,-1.611439511E-2
7.909649262E1,-3.173174560E-1,6.503792107E-2,-1.970292330E-1
7.911640962E1,-1.262142211E-1,7.989151031E-2,-3.675779402E-1
7.913632563E1,5.334863067E-2,7.546970993E-2,-4.933718443E-1
7.915624262E1,1.976890415E-1,6.879742444E-2,-5.781818032E-1
7.917615962E1,2.651355565E-1,5.801215768E-2,-6.213868260E-1
7.919607563E1,2.709139884E-1,4.695824347E-3,-6.244264841E-1
7.921599262E1,2.643606067E-1,-6.530115008E-2,-5.822461247E-1
7.923590962E1,2.632233202E-1,-1.226779148E-1,-5.038141608E-1
7.925582563E1,2.902670801E-1,-1.599931717E-1,-4.065498710E-1
7.927574262E1,3.410198390E-1,-1.610139608E-1,-3.073460758E-1
7.929565962E1,3.897401094E-1,-1.209951118E-1,-2.202669680E-1
7.931557562E1,4.009288549E-1,-6.422156841E-2,-1.549199224E-1
7.933549262E1,3.784381747E-1,-1.351216808E-2,-9.655751288E-2
7.935540942E1,3.206456006E-1,3.059043363E-2,-6.344296038E-2
7.937532542E1,2.476177514E-1,5.666064844E-2,-4.148066789E-2
7.939524242E1,1.877513975E-1,3.439421207E-2,1.306897122E-2
7.941515942E1,1.329878718E-1,-9.542558342E-3,1.069278568E-1
7.943507542E1,7.958028466E-2,-4.952254891E-2,1.842573285E-1
7.945499242E1,5.776775628E-2,-6.826904416E-2,2.426745743E-1
7.947490942E1,1.038346440E-2,-6.697687507E-2,2.997503877E-1
7.949482542E1,-1.150132045E-1,-1.586278826E-1,3.497993350E-1
7.951474242E1,-2.528988719E-1,-3.189365268E-1,3.770156801E-1
7.953465942E1,-2.477272898E-1,-4.099620581E-1,4.665497541E-1
7.955457542E1,-1.045641676E-1,-3.518449664E-1,5.532490015E-1
7.957449242E1,-7.628767192E-2,-2.966516316E-1,4.760628045E-1
7.959440942E1,-1.367813051E-1,-2.136863321E-1,3.429937065E-1
7.961432542E1,-1.246913373E-1,-1.074014753E-1,1.892309785E-1
7.963424242E1,-3.939509392E-2,-4.669495299E-2,3.949347138E-2
7.965415942E1,2.378608659E-2,3.298673779E-2,-1.315586269E-2
7.967407642E1,1.074249223E-1,1.695505232E-1,5.338602513E-2
7.969399242E1,1.904526055E-1,2.593632936E-1,1.702620238E-1
7.971390942E1,1.684665531E-1,2.796457112E-1,2.717023194E-1
7.973382642E1,6.719819456E-2,2.618162632E-1,3.332292140E-1
7.975374242E1,-2.501434460E-2,2.259251177E-1,3.471944928E-1
7.977365942E1,-6.778230518E-2,2.175234854E-1,3.300804496E-1
7.979357642E1,-4.732656106E-2,2.310844064E-1,3.117530942E-1
7.981349242E1,1.649518125E-2,2.585625350E-1,2.939062417E-1
7.983340942E1,9.571930766E-2,3.135472834E-1,2.276508808E-1
7.985332642E1,1.447347999E-1,3.808237314E-1,1.091870368E-1
7.987324242E1,1.631985307E-1,4.179867208E-1,-2.904678322E-2
7.989315942E1,1.764875203E-1,3.643997312E-1,-1.508419663E-1
7.991307642E1,1.603728533E-1,1.923490912E-1,-2.376083881E-1
7.993299242E1,1.054959148E-1,1.584466547E-2,-2.706040442E-1
7.995290942E1,3.255485743E-2,-1.532197297E-1,-2.661270201E-1
7.997282642E1,-3.122679330E-2,-2.537610829E-1,-2.306888551E-1
7.999274242E1,-1.042815894E-1,-2.439607382E-1,-1.530616134E-1
8.001265942E1,-2.262344062E-1,-1.996713877E-1,-8.627291769E-2
8.003257642E1,-4.097532034E-1,-1.265391558E-1,-4.629941657E-2
8.005249242E1,-5.159849524E-1,3.533702344E-2,3.009930253E-3
8.007240942E1,-5.013557673E-1,2.222555280E-1,1.446955930E-2
8.009232642E1,-5.073220730E-1,2.575885355E-1,-5.559145287E-2
8.011224342E1,-4.849800467E-1,2.246871740E-1,-1.226144508E-1
8.013215942E1,-4.409864843E-1,7.775615901E-2,-1.612880975E-1
8.015207642E1,-3.439891040E-1,-1.263146102E-1,-2.275607735E-1
8.017199342E1,-1.411936432E-1,-2.505080700E-1,-2.761384547E-1
8.019190942E1,8.411812037E-2,-2.609477341E-1,-2.950207591E-1
8.021182642E1,2.449336648E-1,-1.913869679E-1,-3.365118206E-1
8.023174342E1,3.096945584E-1,-8.385936916E-2,-3.832333386E-1
8.025165942E1,2.986328602E-1,-3.242174163E-3,-3.917440176E-1
8.027157642E1,2.584378123E-1,1.915104128E-2,-3.691250682E-1
8.029149342E1,2.275077999E-1,-6.975243799E-3,-3.078887761E-1
8.031140942E1,2.626481950E-1,-5.724751204E-2,-2.185071111E-1
8.033132642E1,3.130267859E-1,-1.003785953E-1,-1.191542521E-1
8.035124337E1,3.556366265E-1,-1.302670538E-1,-2.658909559E-2
8.037115938E1,3.655934930E-1,-1.239922568E-1,5.622635782E-2
8.039107638E1,3.321288526E-1,-9.112520516E-2,1.220187172E-1
8.041099337E1,2.689015865E-1,-3.867648542E-2,1.459463090E-1
8.043090938E1,2.016423494E-1,2.216342278E-2,1.342080832E-1
8.045082637E1,1.371334791E-1,8.492291719E-2,1.102327406E-1
8.047074337E1,6.191267073E-2,1.203799546E-1,1.064068452E-1
8.049065938E1,2.468508668E-2,1.099713519E-1,1.412874758E-1
8.051057637E1,3.322142363E-2,4.399952292E-2,1.907335371E-1
8.053049337E1,6.218128279E-2,-2.544708550E-2,2.327618748E-1
8.055041037E1,6.610394269E-2,-4.726854712E-2,2.704655826E-1
8.057032637E1,-3.212707117E-2,-1.195453107E-1,2.905550301E-1
8.059024337E1,-1.283814311E-1,-1.564418375E-1,2.983295321E-1
8.061016038E1,-9.590725601E-2,-7.148209959E-2,3.085293770E-1
8.063007637E1,-5.037800595E-2,-7.756008767E-3,2.220274210E-1
8.064999337E1,-1.089898869E-1,-1.588857174E-2,1.131000444E-1
8.066991038E1,-1.775659919E-1,-5.592059717E-2,1.547008473E-2
8.068982637E1,-1.464925706E-1,-1.485519707E-1,-8.842519671E-2
8.070974337E1,-7.348573953E-2,-2.034608722E-1,-1.140770018E-1
8.072966038E1,2.871434670E-3,-1.441664398E-1,-2.030178532E-2
8.074957637E1,8.688759059E-2,-2.855513990E-2,1.383893192E-1
8.076949337E1,1.171365753E-1,6.184026971E-2,2.847942114E-1
8.078941038E1,7.290587574E-2,1.022939980E-1,3.896831572E-1
8.080932637E1,2.205616608E-2,5.841537565E-2,4.666337073E-1
8.082924337E1,4.977186676E-3,-5.903498270E-3,4.965097010E-1
8.084916038E1,2.987583727E-2,-4.206181690E-2,4.869322777E-1
8.086907738E1,1.003039479E-1,-3.431178629E-2,4.466535151E-1
8.088899338E1,1.950425953E-1,2.627608553E-2,3.796561956E-1
8.090891038E1,2.837626040E-1,1.109144539E-1,2.687885761E-1
8.092882738E1,3.464372754E-1,2.124602050E-1,1.157954782E-1
8.094874338E1,3.563067019E-1,2.562517524E-1,-5.726500601E-2
8.096866038E1,3.221357465E-1,2.046061307E-1,-1.950997859E-1
8.098857738E1,2.765825093E-1,8.800932020E-2,-2.697656751E-1
8.100849338E1,2.127369344E-1,-5.004621297E-2,-2.792400122E-1
8.102841038E1,9.373045713E-2,-1.732418239E-1,-2.498304546E-1
8.104832738E1,-5.391054600E-2,-2.528010011E-1,-1.812410951E-1
8.106824338E1,-2.013500184E-1,-2.756623328E-1,-9.619773924E-2
8.108816038E1,-3.783931136E-1,-2.861070633E-1,-4.054628685E-2
8.110807738E1,-5.657090545E-1,-2.893989682E-1,1.518307161E-2
8.112799338E1,-6.034339666E-1,-1.573937684E-1,9.347734600E-2
8.114791038E1,-5.332916975E-1,-2.027890831E-2,5.532332510E-2
8.116782738E1,-4.714839756E-1,2.525474504E-2,-8.148388565E-2
8.118774338E1,-4.270382822E-1,3.512615338E-2,-2.088401169E-1
8.120766038E1,-3.646394014E-1,-3.286619484E-2,-3.177602589E-1
8.122757738E1,-2.195096314E-1,-1.047237962E-1,-4.230406880E-1
8.124749437E1,-5.045587569E-2,-8.512935042E-2,-4.970619678E-1
8.126741038E1,7.097106427E-2,-2.203321457E-2,-5.512914062E-1
8.128732738E1,1.226087585E-1,5.744827539E-2,-5.755700469E-1
8.130724437E1,8.637743443E-2,1.132484749E-1,-5.385303497E-1
8.132716038E1,5.983105302E-2,7.455187291E-2,-4.637500644E-1
8.134707737E1,1.152741313E-1,7.410176098E-3,-3.902044296E-1
8.136699475E1,2.056661546E-1,-2.904440463E-2,-3.201528192E-1
8.138691075E1,2.914934754E-1,-2.572576329E-2,-2.638355792E-1
8.140682775E1,3.467140198E-1,5.397741683E-3,-2.140387595E-1
8.142674475E1,3.281870484E-1,4.043945670E-2,-1.688489765E-1
8.144666075E1,2.892721295E-1,8.192437887E-2,-1.599768251E-1
8.146657775E1,2.579371333E-1,1.294439882E-1,-1.871641576E-1
8.148649475E1,2.143339515E-1,1.817167848E-1,-2.061410844E-1
8.150641175E1,1.543674469E-1,2.107316405E-1,-1.653766185E-1
8.152632775E1,8.232071996E-2,1.969562620E-1,-1.012110114E-1
8.154624475E1,3.927127272E-2,1.656978726E-1,-5.295667052E-2
8.156616175E1,6.596536189E-2,1.568462551E-1,-2.051113639E-3
8.158607775E1,1.543378532E-1,2.095825523E-1,4.421569407E-2
8.160599475E1,1.832728982E-1,2.797512710E-1,1.175293177E-1
8.162591175E1,7.947169244E-2,2.265637666E-1,1.986110508E-1
8.164582775E1,-1.186363697E-1,9.545416385E-2,2.695337832E-1
8.166574475E1,-2.067865282E-1,8.581244200E-2,3.525010347E-1
8.168566175E1,-2.034751475E-1,1.325121522E-1,3.131488264E-1
8.170557775E1,-2.858935595E-1,6.817943603E-2,1.714118272E-1
8.172549475E1,-4.151668549E-1,-5.698011070E-2,3.600441292E-2
8.174541175E1,-3.991872966E-1,-2.318014055E-1,-1.049898490E-1
8.176532875E1,-2.684739530E-1,-3.737995327E-1,-1.665919572E-1
8.178524475E1,-1.525044590E-1,-3.147013187E-1,-7.982297987E-2
8.180516175E1,-5.278569460E-2,-1.959160715E-1,6.840968132E-2
8.182507875E1,-3.695396334E-2,-6.117555499E-2,1.997878700E-1
8.184499475E1,-1.000432670E-1,4.094195366E-2,3.025565147E-1
8.186491175E1,-1.284154058E-1,7.309174538E-2,3.694939315E-1
8.188482875E1,-9.763419628E-2,7.083532214E-2,3.897839189E-1
8.190474475E1,-3.505809605E-2,7.787737995E-2,3.927238286E-1
8.192466175E1,2.829678915E-2,1.378992200E-1,3.685837388E-1
8.194457875E1,8.555620164E-2,2.334552705E-1,3.105275035E-1
8.196449475E1,1.595188081E-1,3.709768653E-1,2.010581344E-1
8.198441175E1,2.269931883E-1,4.938436747E-1,5.013626069E-2
8.200432875E1,2.586083710E-1,5.191410184E-1,-1.215680689E-1
8.202424575E1,2.541515827E-1,4.048438072E-1,-2.671656013E-1
8.204416175E1,2.438216507E-1,1.868688315E-1,-3.306924105E-1
8.206407875E1,2.041769773E-1,-3.975075483E-2,-3.282027245E-1
8.208399575E1,8.803908527E-2,-2.107807994E-1,-2.746651471E-1
8.210391175E1,-7.235676050E-2,-2.714924216E-1,-1.803899407E-1
8.212382875E1,-2.436620593E-1,-2.627792656E-1,-8.690006286E-2
8.214374575E1,-4.743694365E-1,-2.588139176E-1,-2.046871558E-2
8.216366175E1,-6.758489609E-1,-2.488001287E-1,9.525868297E-2
8.218357875E1,-6.567073464E-1,-1.069380566E-1,2.614692748E-1
8.220349575E1,-5.110523701E-1,3.489601240E-2,2.604052722E-1
8.222341275E1,-3.905419111E-1,1.076238975E-1,1.731066257E-1
8.224332875E1,-3.244079947E-1,1.131728292E-1,1.249441728E-1
8.226324575E1,-3.020619154E-1,2.875047736E-2,1.864087209E-2
8.228316275E1,-2.247119248E-1,-1.125717610E-1,-1.859322935E-1
8.230307875E1,-6.311371922E-2,-1.427782625E-1,-3.430904448E-1
8.232299575E1,1.064719632E-1,-1.441408843E-1,-4.320558310E-1
8.234291275E1,2.279246449E-1,-1.213713139E-1,-4.938223362E-1
8.236282850E1,2.735377848E-1,-8.547499031E-2,-5.232498050E-1
8.238274550E1,2.772820890E-1,-8.165398985E-2,-5.084846020E-1
8.240266250E1,2.656826973E-1,-8.161697537E-2,-4.637762904E-1
8.242257950E1,2.640857697E-1,-9.401138127E-2,-4.011555612E-1
8.244249550E1,2.773990035E-1,-1.263147891E-1,-3.361597061E-1
8.246241250E1,3.068887293E-1,-1.470521986E-1,-2.821828425E-1
8.248232950E1,3.290500641E-1,-1.223141104E-1,-2.325143963E-1
8.250224550E1,3.164493740E-1,-8.210672438E-2,-1.899457425E-1
8.252216250E1,2.687887847E-1,-4.469459504E-2,-1.687532663E-1
8.254207950E1,2.193671018E-1,-2.257481217E-2,-1.650352478E-1
8.256199550E1,1.809831113E-1,-2.578308061E-2,-1.309625208E-1
8.258191250E1,1.560936123E-1,-2.327244356E-2,-6.371702254E-2
8.260182950E1,1.745522320E-1,1.299777068E-3,4.311546683E-2
8.262174650E1,2.175891399E-1,7.711417973E-2,1.735864878E-1
8.264166250E1,1.951991618E-1,1.635383964E-1,2.769248486E-1
8.266157950E1,3.342020884E-2,2.282248735E-1,3.738987744E-1
8.268149650E1,-2.387085110E-1,1.937874556E-1,4.993888140E-1
8.270141250E1,-3.872888684E-1,1.795537174E-1,5.780615211E-1
8.272132950E1,-3.308335543E-1,2.071050256E-1,5.314295292E-1
8.274124650E1,-3.067761064E-1,1.012456119E-1,3.881939650E-1
8.276116250E1,-3.096763492E-1,1.014642417E-2,2.131732851E-1
8.278107950E1,-2.669920921E-1,-1.109625623E-1,3.522781655E-2
8.280099650E1,-1.611619145E-1,-2.055783123E-1,-1.275927126E-1
8.282091350E1,-1.009552851E-1,-1.901719719E-1,-1.870329380E-1
8.284082950E1,-5.597293004E-2,-1.107734740E-1,-1.262427121E-1
8.286074650E1,-5.567392707E-2,-3.482832387E-2,-1.309120376E-2
8.288066350E1,-8.717491478E-2,-1.066106465E-2,1.090564802E-1
8.290057950E1,-9.956692159E-2,-1.461279206E-2,2.302852720E-1
8.292049650E1,-7.722696662E-2,-3.586766124E-2,3.287739754E-1
8.294041350E1,-3.234361485E-2,-1.845370047E-2,3.926229179E-1
8.296032950E1,1.773093641E-2,5.079752207E-2,4.355322123E-1
8.298024650E1,5.214654654E-2,1.601137370E-1,4.478889108E-1
8.300016350E1,8.288767189E-2,2.948725224E-1,4.080808163E-1
8.302008050E1,1.063183993E-1,4.215496480E-1,2.991928160E-1
8.303999650E1,1.355381012E-1,4.802552462E-1,1.251673251E-1
8.305991350E1,1.829814762E-1,4.174342752E-1,-7.855843008E-2
8.307983050E1,2.517747879E-1,2.378547043E-1,-2.276388854E-1
8.309974650E1,2.687105536E-1,-1.151542738E-2,-2.925148904E-1
8.311966350E1,1.984573454E-1,-2.460824251E-1,-2.861094475E-1
8.313958050E1,7.081359625E-2,-3.581737280E-1,-2.424886376E-1
8.315949650E1,-7.873578370E-2,-3.426967859E-1,-1.626467407E-1
8.317941350E1,-2.866630554E-1,-2.607104480E-1,-8.286383748E-2
8.319933050E1,-5.234360099E-1,-1.871317923E-1,-1.787542552E-2
8.321924750E1,-6.595990658E-1,-1.093918309E-1,9.324744344E-2
8.323916350E1,-6.251205802E-1,2.294584364E-2,1.607391089E-1
8.325908050E1,-5.514413118E-1,2.763212472E-2,1.057009622E-1
8.327899750E1,-4.965713322E-1,-2.495922521E-2,-1.834808849E-3
8.329891350E1,-4.287895560E-1,-4.958915338E-2,-8.164331317E-2
8.331883050E1,-3.211656511E-1,-1.004950255E-1,-1.870431602E-1
8.333874750E1,-1.759478152E-1,-1.303307116E-1,-3.590160012E-1
8.335866413E1,-3.292258456E-2,-7.804512978E-2,-4.808339775E-1
8.337858013E1,9.147152305E-2,-4.750255495E-3,-5.763002634E-1
8.339849713E1,1.681336612E-1,4.999431968E-2,-6.326246262E-1
8.341841413E1,1.863143295E-1,7.386121154E-2,-6.499921083E-1
8.343833013E1,1.889496148E-1,2.605692483E-2,-6.258249879E-1
8.345824713E1,2.257995754E-1,-6.135785207E-2,-5.708397627E-1
8.347816413E1,2.970670462E-1,-1.450016648E-1,-4.954411983E-1
8.349808112E1,3.768344223E-1,-2.118942738E-1,-4.085824788E-1
8.351799713E1,4.575739801E-1,-2.365297228E-1,-3.258942962E-1
8.353791413E1,5.094826221E-1,-2.021209896E-1,-2.541103065E-1
8.355783112E1,5.254366994E-1,-1.443886757E-1,-2.011742741E-1
8.357774713E1,5.080034733E-1,-5.777858943E-2,-1.793263257E-1
8.359766413E1,4.712511897E-1,1.511729788E-2,-1.800190806E-1
8.361758112E1,3.956441283E-1,4.391256720E-2,-1.652785689E-1
8.363749812E1,2.958562970E-1,1.526669320E-2,-1.298667490E-1
8.365741412E1,2.225053459E-1,-1.813780516E-2,-5.639232695E-2
8.367733112E1,1.845723987E-1,-2.327673882E-2,4.020639881E-2
8.369724812E1,1.565093547E-1,7.750005275E-2,1.513049304E-1
8.371716412E1,7.942611724E-2,2.236995995E-1,3.000331223E-1
8.373708112E1,-7.865761966E-2,2.236247808E-1,4.732491672E-1
8.375699812E1,-2.431495786E-1,8.833304793E-2,6.291384697E-1
8.377691412E1,-2.761533558E-1,-2.746462263E-2,7.313235402E-1
8.379683112E1,-2.642176747E-1,-1.771816611E-1,7.629911304E-1
8.381674813E1,-3.266811371E-1,-3.043720126E-1,7.007117271E-1
8.383666513E1,-3.391653895E-1,-3.396878242E-1,5.617403388E-1
8.385658112E1,-2.032256275E-1,-2.664876878E-1,3.807173073E-1
8.387649813E1,-6.804971397E-2,-1.298311651E-1,1.993685812E-1
8.389641513E1,-4.987191409E-2,2.889676020E-2,6.440424174E-2
8.391633112E1,-4.553554952E-2,1.887805313E-1,5.214729905E-2
8.393624813E1,-2.706839703E-3,2.726225257E-1,1.399297416E-1
8.395616513E1,2.679671161E-2,2.895916998E-1,2.438634336E-1
8.397608213E1,3.017609008E-2,2.341493666E-1,3.575779498E-1
8.399599813E1,2.035103180E-2,1.460115314E-1,4.589315951E-1
8.401591513E1,-5.045820028E-3,1.078960523E-1,5.221629143E-1
8.403583213E1,-1.969656907E-2,1.002647579E-1,5.474604964E-1
8.405574813E1,8.357049897E-3,1.270894855E-1,5.325375795E-1
8.407566513E1,6.378773600E-2,1.893000007E-1,4.663687646E-1
8.409558213E1,1.239716783E-1,2.630580068E-1,3.512315750E-1
8.411549813E1,1.802536696E-1,3.127606213E-1,1.936869323E-1
8.413541513E1,2.131667137E-1,3.150731325E-1,3.098488040E-2
8.415533213E1,2.074503005E-1,2.563435733E-1,-9.779676795E-2
8.417524912E1,1.923348904E-1,1.679556668E-1,-1.906726062E-1
8.419516513E1,1.491327882E-1,6.345648319E-2,-2.294902056E-1
8.421508212E1,7.026794553E-2,-3.085810691E-2,-2.028704584E-1
8.423499912E1,-6.704564393E-2,-3.460656479E-2,-1.180385873E-1
8.425491612E1,-2.652869821E-1,8.005945012E-3,-1.622835174E-2
8.427483212E1,-5.173786879E-1,-4.803197458E-3,6.173934042E-2
8.429474912E1,-6.848059893E-1,-7.589167356E-2,1.698329747E-1
8.431466612E1,-6.941250563E-1,-8.030948043E-2,2.853561342E-1
8.433458212E1,-6.229971051E-1,-8.175274730E-2,3.072388172E-1
8.435449937E1,-5.434973836E-1,-8.433000743E-2,2.391193956E-1
8.437441638E1,-4.623166025E-1,-4.731537774E-2,1.571036875E-1
8.439433338E1,-3.663696647E-1,-4.688221961E-2,7.184049487E-2
8.441424937E1,-1.948842406E-1,-7.706920803E-2,-9.018291533E-2
8.443416638E1,1.840129122E-2,-3.485593200E-2,-2.404146641E-1
8.445408338E1,1.886610836E-1,1.105165295E-2,-3.560253680E-1
8.447399938E1,2.953369319E-1,2.108747885E-2,-4.529892206E-1
8.449391638E1,3.353601098E-1,2.883563563E-2,-5.243724585E-1
8.451383338E1,3.438322842E-1,-2.214015275E-2,-5.512945056E-1
8.453375038E1,3.677918017E-1,-1.064994037E-1,-5.504740477E-1
8.455366638E1,4.009305537E-1,-1.761678904E-1,-5.212060809E-1
8.457358338E1,4.416641891E-1,-2.161928713E-1,-4.585603774E-1
8.459350037E1,4.825517237E-1,-2.215493172E-1,-3.894577622E-1
8.461341638E1,4.966228902E-1,-1.811932623E-1,-3.143441975E-1
8.463333338E1,4.581696689E-1,-1.106989980E-1,-2.374611050E-1
8.465325037E1,3.757262528E-1,-1.718593016E-2,-1.855512857E-1
8.467316737E1,2.896416485E-1,6.816159189E-2,-1.692228764E-1
8.469308338E1,2.055464387E-1,1.024274454E-1,-1.455249637E-1
8.471300037E1,1.389441341E-1,1.094571650E-1,-5.691510439E-2
8.473291737E1,1.200277805E-1,1.274026334E-1,5.119630322E-2
8.475283338E1,1.521974653E-1,1.695782542E-1,1.637663096E-1
8.477275037E1,1.668224633E-1,2.569771111E-1,2.743945718E-1
8.479266737E1,1.100825742E-1,2.768494785E-1,3.672027886E-1
8.481258438E1,-4.537886381E-2,1.633518636E-1,4.303464890E-1
8.483250037E1,-2.382147610E-1,-4.830790684E-3,4.817886651E-1
8.485241737E1,-2.946567833E-1,-1.440420300E-1,5.686551929E-1
8.487233438E1,-2.486916482E-1,-2.361622900E-1,6.184731722E-1
8.489225037E1,-1.489456892E-1,-1.447534114E-1,5.411778688E-1
8.491216737E1,-8.187239617E-2,-1.319379639E-2,4.315549731E-1
8.493208438E1,-1.254445165E-1,3.209017962E-2,2.628917098E-1
8.495200138E1,-1.501317471E-1,6.050712988E-2,6.287533045E-2
8.497191737E1,-1.023007557E-1,1.169132814E-1,-1.654788479E-2
8.499183438E1,-1.932843588E-4,2.201215476E-1,6.037803367E-2
8.501175138E1,4.015869647E-2,2.737121582E-1,1.672325134E-1
8.503166738E1,3.301286837E-3,2.409881353E-1,2.338862419E-1
8.505158438E1,-5.462232977E-2,1.533674002E-1,2.742198110E-1
8.507150138E1,-6.703208387E-2,7.523429394E-2,2.979717553E-1
8.509141838E1,-3.501095995E-2,3.087499365E-2,3.129564226E-1
8.511133438E1,1.877763495E-2,2.395832166E-2,3.109442890E-1
8.513125138E1,7.789686322E-2,5.702602863E-2,2.629653513E-1
