"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.520737467E1,3.549076915E-1,1.119764596E-1,-2.984153330E-1
1.522729167E1,3.303976059E-1,1.914426684E-1,-2.606522143E-1
1.524720967E1,2.695161700E-1,2.423343062E-1,-2.507751286E-1
1.526712667E1,2.042473853E-1,2.361130863E-1,-2.625720799E-1
1.528704367E1,1.542814970E-1,1.820519567E-1,-2.621490061E-1
1.530696067E1,1.161749065E-1,9.187052399E-2,-2.250391543E-1
1.532687767E1,6.457509100E-2,-2.170077898E-2,-1.485465169E-1
1.534679467E1,3.062016144E-2,-7.540647686E-2,-4.739430547E-2
1.536671267E1,-4.644527566E-3,-2.206213214E-2,9.061530232E-2
1.538662967E1,-5.344503373E-2,5.027890950E-2,2.272780389E-1
1.540654667E1,-4.835601896E-2,1.175753027E-1,3.223873675E-1
1.542646367E1,2.435139194E-2,1.292935461E-1,3.994798958E-1
1.544638067E1,1.620139331E-1,1.265135556E-1,4.726197720E-1
1.546629867E1,3.110777438E-1,1.805756688E-1,5.607282519E-1
1.548621583E1,3.988851607E-1,2.056823075E-1,6.604563594E-1
1.550613283E1,3.383777738E-1,3.577649593E-2,7.090834975E-1
1.552604983E1,1.696109027E-1,-1.936445832E-1,6.640446782E-1
1.554596683E1,-3.968956321E-2,-3.698953986E-1,6.043308973E-1
1.556588383E1,-2.348867804E-1,-4.133710563E-1,5.540308952E-1
1.558580183E1,-3.464629054E-1,-2.909640670E-1,5.476972461E-1
1.560571883E1,-3.410229087E-1,-1.378208250E-1,5.738070011E-1
1.562563583E1,-2.530786097E-1,-1.472013071E-2,6.055633426E-1
1.564555283E1,-1.604365110E-1,5.493864417E-2,6.091860533E-1
1.566546983E1,-8.695538342E-2,9.690340608E-2,5.752853155E-1
1.568538783E1,-7.819228619E-2,1.552834511E-1,5.133262277E-1
1.570530483E1,-1.145697683E-1,2.281493396E-1,4.265023172E-1
1.572522183E1,-1.750119030E-1,2.972507775E-1,3.266403973E-1
1.574513883E1,-1.954591274E-1,3.389545381E-1,2.315759510E-1
1.576505583E1,-1.616079062E-1,3.317811191E-1,1.524836123E-1
1.578497283E1,-1.254618168E-1,3.011371791E-1,9.472436458E-2
1.580489083E1,-7.953532785E-2,2.689226866E-1,4.019841924E-2
1.582480783E1,-5.174230319E-3,1.657629013E-1,-2.148567140E-2
1.584472483E1,7.542809844E-2,5.672815070E-2,-1.001842320E-1
1.586464183E1,1.483865231E-1,-3.910569847E-2,-1.732339561E-1
1.588455883E1,1.848196834E-1,-6.791137904E-2,-2.423197776E-1
1.590447683E1,1.510938704E-1,-4.906544462E-3,-2.932523787E-1
1.592439383E1,5.775240809E-2,1.134572774E-1,-3.213479519E-1
1.594431083E1,-6.148733944E-2,1.644689590E-1,-3.414264917E-1
1.596422783E1,-1.761407405E-1,8.209636062E-2,-3.911635876E-1
1.598414483E1,-2.429299057E-1,-5.398540944E-2,-4.871500432E-1
1.600406283E1,-3.019357324E-1,-1.235190853E-1,-5.839319229E-1
1.602397983E1,-3.588816226E-1,-1.663429439E-1,-6.261671782E-1
1.604389683E1,-3.484025598E-1,-1.872629225E-1,-6.000177264E-1
1.606381383E1,-2.541621625E-1,-3.659068346E-1,-5.401996970E-1
1.608373083E1,-1.813372672E-1,-5.215433240E-1,-5.407621264E-1
1.610364783E1,-1.128012463E-1,-6.184415817E-1,-5.202662349E-1
1.612356583E1,-7.038238645E-2,-5.568121672E-1,-5.274110436E-1
1.614348283E1,-2.689512447E-2,-3.994072974E-1,-5.424253345E-1
1.616339983E1,3.194697946E-2,-2.192109972E-1,-5.597834587E-1
1.618331683E1,1.030011997E-1,-5.205585435E-2,-5.900279880E-1
1.620323483E1,1.731547415E-1,6.807957590E-2,-6.189622283E-1
1.622315183E1,2.415467501E-1,1.350339055E-1,-6.315838695E-1
1.624306883E1,3.023040593E-1,2.012851983E-1,-6.097763777E-1
1.626298583E1,3.558757603E-1,2.908810675E-1,-5.399357080E-1
1.628290283E1,3.896708190E-1,3.746736646E-1,-4.593330622E-1
1.630281983E1,3.776173592E-1,4.434661269E-1,-3.616459072E-1
1.632273783E1,3.288631737E-1,4.419539273E-1,-2.918799818E-1
1.634265483E1,2.360431552E-1,3.962268233E-1,-2.526966333E-1
1.636257183E1,1.222841665E-1,2.968053520E-1,-2.353143096E-1
1.638248883E1,1.554273069E-2,1.576723009E-1,-2.414367646E-1
1.640240583E1,-5.945913121E-2,-5.383821204E-3,-2.241930664E-1
1.642232383E1,-9.895415604E-2,-1.739351153E-1,-1.610395014E-1
1.644224083E1,-1.142155677E-1,-3.113562465E-1,-6.691724807E-2
1.646215783E1,-8.186403662E-2,-3.282632232E-1,1.617748104E-2
1.648207404E1,-3.379410133E-2,-2.205507308E-1,9.952034801E-2
1.650199104E1,-4.481021781E-3,-5.770318583E-2,1.470994055E-1
1.652190904E1,5.369937792E-2,7.578756660E-2,1.825052053E-1
1.654182604E1,1.741569936E-1,1.627577245E-1,2.368293703E-1
1.656174304E1,2.505169511E-1,2.870611548E-1,3.005949855E-1
1.658166004E1,3.281205893E-1,3.496111035E-1,4.368530512E-1
1.660157704E1,3.203950822E-1,3.161246777E-1,5.617405176E-1
1.662149504E1,1.797146052E-1,1.591195762E-1,5.817363262E-1
1.664141204E1,-3.132537007E-2,-1.103764772E-2,5.272119045E-1
1.666132904E1,-1.841269135E-1,-9.195619822E-2,5.050439835E-1
1.668124604E1,-2.309269160E-1,-6.857810169E-2,5.231991410E-1
1.670116304E1,-2.277520150E-1,1.297131926E-2,5.661529899E-1
1.672108104E1,-1.851939708E-1,1.011277735E-1,6.050006747E-1
1.674099804E1,-1.484533846E-1,1.263671219E-1,6.141806841E-1
1.676091504E1,-1.364426166E-1,9.234823287E-2,6.014232039E-1
1.678083204E1,-1.407595128E-1,2.378552034E-2,5.653593540E-1
1.680074904E1,-1.377603412E-1,-5.466781557E-3,5.207378864E-1
1.682066704E1,-1.395270526E-1,-8.974328637E-3,4.848511517E-1
1.684058404E1,-1.459152550E-1,1.449007541E-4,4.407032132E-1
1.686050104E1,-1.575507671E-1,3.423313797E-2,3.785237372E-1
1.688041804E1,-1.846478581E-1,5.334756896E-2,2.954757512E-1
1.690033504E1,-1.976924986E-1,6.768260896E-2,2.231211662E-1
1.692025304E1,-2.056809515E-1,1.175005585E-1,1.816330850E-1
1.694017004E1,-2.235493064E-1,1.718628407E-1,1.615847051E-1
1.696008704E1,-1.977714002E-1,1.700099260E-1,1.337040812E-1
1.698000404E1,-1.172403172E-1,9.875126928E-2,9.180945158E-2
1.699992104E1,-4.817914218E-2,6.152527407E-2,5.656822771E-2
1.701983904E1,-1.196992397E-2,8.949053288E-2,3.344279900E-2
1.703975604E1,2.870992199E-2,1.255366802E-1,3.502602503E-2
1.705967304E1,4.380741715E-2,3.153365105E-2,6.565980613E-3
1.707959004E1,1.499191951E-2,-6.972273439E-2,-5.690412968E-2
1.709950704E1,-6.245193630E-2,-3.752231225E-2,-1.282633543E-1
1.711942504E1,-1.881387979E-1,5.111663602E-3,-1.776655614E-1
1.713934204E1,-2.394716889E-1,3.134501167E-3,-2.063865066E-1
1.715925904E1,-1.804723144E-1,-1.623602957E-1,-2.226934433E-1
1.717917604E1,-1.006558612E-1,-3.262091577E-1,-2.567663193E-1
1.719909404E1,-2.221268415E-2,-3.892196715E-1,-3.137094080E-1
1.721901104E1,4.182251543E-2,-3.568061292E-1,-3.736152053E-1
1.723892804E1,9.436860681E-2,-2.736275494E-1,-4.402392507E-1
1.725884504E1,1.601602882E-1,-1.480199099E-1,-4.896805286E-1
1.727876204E1,2.011632025E-1,-4.648837820E-2,-5.229571462E-1
1.729868004E1,2.107913643E-1,4.038552940E-2,-5.483856797E-1
1.731859704E1,2.078259289E-1,1.227021068E-1,-5.581046939E-1
1.733851404E1,2.150210291E-1,2.236802280E-1,-5.354674459E-1
1.735843104E1,2.179427296E-1,3.562722802E-1,-4.763775766E-1
1.737834804E1,1.952092648E-1,4.899757206E-1,-3.894304931E-1
1.739826604E1,1.486958265E-1,5.814516544E-1,-3.013245463E-1
1.741818304E1,8.228024840E-2,6.204469204E-1,-2.279680222E-1
1.743810004E1,-1.977557782E-3,5.709946156E-1,-1.653524488E-1
1.745801704E1,-9.861867130E-2,4.525156617E-1,-9.602394700E-2
1.747793404E1,-1.833428293E-1,3.025133908E-1,-1.520106569E-3
1.749785221E1,-2.262840122E-1,1.584757864E-1,1.219755188E-1
1.751776921E1,-2.275582850E-1,2.768318355E-2,2.608937621E-1
1.753768621E1,-1.415358335E-1,-2.805773541E-2,3.802397549E-1
1.755760321E1,-5.695736036E-3,-2.561009675E-2,4.759379625E-1
1.757752121E1,1.253616363E-1,-1.895555109E-2,5.759371519E-1
1.759743821E1,2.392159700E-1,-1.380249262E-1,6.680613160E-1
1.761735521E1,3.513485789E-1,-2.570650280E-1,7.304591537E-1
1.763727221E1,4.017116725E-1,-1.953324080E-1,7.640618682E-1
1.765718921E1,2.973468006E-1,-1.213584170E-1,7.549568415E-1
1.767710721E1,4.890001565E-2,-2.181668580E-1,6.930876374E-1
1.769702421E1,-1.302493215E-1,-4.016175568E-1,6.157503724E-1
1.771694121E1,-2.519498169E-1,-6.555280089E-1,5.684678555E-1
1.773685821E1,-3.312977850E-1,-7.494819164E-1,5.712159276E-1
1.775677521E1,-3.150041103E-1,-6.107847095E-1,5.819756985E-1
1.777669321E1,-2.352562100E-1,-4.378039241E-1,5.631806850E-1
1.779661021E1,-1.174933165E-1,-2.440915704E-1,5.390753150E-1
1.781652721E1,-1.298794523E-3,-9.713975340E-2,5.234569907E-1
1.783644421E1,8.364622295E-2,3.079626523E-2,4.814052284E-1
1.785636221E1,1.160262376E-1,1.514706314E-1,4.200858176E-1
1.787627921E1,1.066119298E-1,2.442211807E-1,3.444916308E-1
1.789619621E1,6.974878907E-2,3.174099028E-1,2.697027624E-1
1.791611321E1,1.114725508E-2,3.736121953E-1,2.113319486E-1
1.793603021E1,-3.291323036E-2,3.705278039E-1,1.632436514E-1
1.795594821E1,-1.107643358E-2,3.113728762E-1,1.539100856E-1
1.797586521E1,6.606983393E-2,2.160739750E-1,1.746605039E-1
1.799578221E1,1.142767668E-1,1.015996188E-1,1.963719875E-1
1.801569921E1,1.241797954E-1,8.283765055E-3,2.089699954E-1
1.803561621E1,1.014475897E-1,-7.667018473E-2,1.638238132E-1
1.805553421E1,4.962400347E-2,-1.382739544E-1,8.320601285E-2
1.807545121E1,-2.217298746E-2,-1.350687295E-1,7.088518701E-3
1.809536821E1,-1.242630854E-1,-9.237048775E-2,-3.640485555E-2
1.811528521E1,-2.242920995E-1,7.731701247E-3,-7.423484325E-2
1.813520321E1,-2.983547151E-1,5.476916581E-2,-9.541689605E-2
1.815512021E1,-3.412800431E-1,-2.504805475E-2,-1.197340712E-1
1.817503721E1,-3.607757986E-1,-1.380679756E-1,-1.814142913E-1
1.819495421E1,-3.649130166E-1,-1.958974600E-1,-2.513105273E-1
1.821487121E1,-3.664191067E-1,-1.012471989E-1,-3.328742087E-1
1.823478921E1,-3.367535472E-1,-6.842312217E-2,-3.619310558E-1
1.825470621E1,-2.161459476E-1,-1.437003911E-1,-3.499695659E-1
1.827462321E1,-7.644911855E-2,-2.822097540E-1,-3.256534934E-1
1.829454021E1,2.700870484E-2,-3.301006556E-1,-3.226107359E-1
1.831445821E1,8.599436283E-2,-2.528872490E-1,-3.601684272E-1
1.833437521E1,1.112694219E-1,-1.443117410E-1,-4.085314870E-1
1.835429221E1,1.558378041E-1,-3.756548837E-2,-4.129894078E-1
1.837420921E1,1.987825632E-1,3.467023373E-2,-4.010188282E-1
1.839412721E1,2.121407688E-1,9.237140417E-2,-3.817000687E-1
1.841404421E1,2.182734907E-1,1.533996016E-1,-3.662473261E-1
1.843396121E1,2.348374426E-1,2.285313159E-1,-3.458343446E-1
1.845387821E1,2.706352472E-1,2.982296646E-1,-3.161716461E-1
1.847379521E1,3.205429018E-1,3.655796051E-1,-2.636662126E-1
1.849371354E1,3.827550411E-1,4.328715503E-1,-2.081323415E-1
1.851363054E1,4.263878763E-1,4.616544247E-1,-1.762675047E-1
1.853354754E1,4.296316803E-1,4.461521208E-1,-1.601325721E-1
1.855346454E1,3.878131807E-1,4.005841911E-1,-1.598662734E-1
1.857338254E1,2.991096973E-1,3.318119347E-1,-1.514731050E-1
1.859329954E1,2.020456493E-1,2.124864161E-1,-1.142885759E-1
1.861321654E1,1.105207354E-1,8.197735995E-2,-5.227185041E-2
1.863313354E1,2.577484772E-2,3.354495019E-2,4.676158726E-2
1.865305054E1,-9.512013197E-2,3.235264495E-2,1.412149817E-1
1.867296854E1,-1.640519351E-1,2.818344533E-2,2.085617036E-1
1.869288554E1,-1.611835510E-1,-1.356186271E-1,2.126194835E-1
1.871280254E1,-4.084356874E-2,-3.075716496E-1,2.230448127E-1
1.873271954E1,1.463630646E-1,-3.235474229E-1,3.013598621E-1
1.875263754E1,2.745143175E-1,-3.102915287E-1,4.064220190E-1
1.877255454E1,3.167430162E-1,-3.547414541E-1,5.208519101E-1
1.879247154E1,2.808497846E-1,-4.903220832E-1,5.186942816E-1
1.881238854E1,1.383304745E-1,-6.087391973E-1,4.500964284E-1
1.883230554E1,-4.077390768E-4,-5.676785707E-1,4.096229970E-1
1.885222354E1,-6.752347201E-2,-4.660458863E-1,3.826011121E-1
1.887214054E1,-6.025975943E-2,-3.593898416E-1,3.867788613E-1
1.889205754E1,-1.080473140E-2,-2.674700022E-1,4.062951803E-1
1.891197454E1,4.404781759E-2,-1.907685846E-1,4.214706421E-1
1.893189254E1,5.753043294E-2,-1.330077350E-1,4.181891680E-1
1.895180954E1,3.741401061E-2,-6.393370032E-2,3.917824030E-1
1.897172654E1,-4.023143090E-3,2.269135788E-2,3.559150398E-1
1.899164354E1,-4.495862499E-2,1.137460023E-1,3.164261281E-1
1.901156154E1,-6.526222080E-2,1.929281205E-1,2.724628150E-1
1.903147854E1,-7.107914984E-2,2.829123139E-1,2.305089831E-1
1.905139554E1,-9.652499110E-2,3.468500674E-1,1.729387343E-1
1.907131254E1,-1.286046952E-1,3.759127557E-1,1.175500676E-1
1.909122954E1,-1.306504607E-1,3.625231981E-1,7.070631534E-2
1.911114754E1,-1.018582061E-1,2.623946667E-1,3.171225265E-2
1.913106454E1,-6.293392181E-2,1.336277276E-1,-2.569007501E-2
1.915098154E1,-3.059775755E-2,4.455530643E-2,-9.317219257E-2
1.917089854E1,-1.954925247E-2,-2.524925396E-2,-1.481255144E-1
1.919081654E1,-4.249634221E-2,-2.511414140E-2,-1.715612262E-1
1.921073354E1,-9.542739391E-2,-3.468979895E-2,-1.794642955E-1
1.923065054E1,-1.611045152E-1,-1.152457222E-1,-2.215288877E-1
1.925056754E1,-1.988929659E-1,-1.383654922E-1,-3.230381608E-1
1.927048554E1,-2.184418291E-1,-1.213332117E-1,-4.274224639E-1
1.929040254E1,-2.196578234E-1,-1.131951213E-1,-4.525669515E-1
1.931031954E1,-1.650877744E-1,-1.301403642E-1,-4.068541825E-1
1.933023654E1,-1.022616699E-1,-2.291679084E-1,-3.451946080E-1
1.935015354E1,-1.153471172E-1,-2.632715106E-1,-3.175266981E-1
1.937007154E1,-1.463980079E-1,-2.338339090E-1,-3.236571252E-1
1.938998854E1,-1.618485451E-1,-1.663288623E-1,-3.389900029E-1
1.940990554E1,-1.502950937E-1,-5.962770432E-2,-3.573462963E-1
1.942982254E1,-9.547919035E-2,2.853815258E-2,-3.568362594E-1
1.944974054E1,-2.094944008E-2,7.595019788E-2,-3.323840201E-1
1.946965754E1,5.534718558E-2,6.688880920E-2,-3.083211482E-1
1.948957417E1,1.454558671E-1,6.892465055E-3,-2.619529068E-1
1.950949117E1,2.285638601E-1,-3.457450122E-2,-1.864882112E-1
1.952940917E1,2.859436274E-1,-5.226541311E-2,-1.152011305E-1
1.954932617E1,3.384008706E-1,-1.158529706E-2,-5.771772936E-2
1.956924317E1,3.890138268E-1,3.862234205E-2,-2.134559862E-2
1.958916017E1,4.006025493E-1,9.143761545E-2,5.099058151E-3
1.960907717E1,3.516914845E-1,1.163303852E-1,9.079176001E-3
1.962899517E1,2.824458480E-1,1.138781011E-1,-9.875007905E-3
1.964891217E1,2.065664381E-1,4.467261210E-2,-2.785097063E-2
1.966882917E1,9.453487396E-2,-4.920690879E-2,-2.867874876E-2
1.968874617E1,-4.489009082E-2,-1.227838024E-1,2.011944540E-2
1.970866417E1,-1.613366455E-1,-1.602476835E-1,1.089577004E-1
1.972858117E1,-2.260642201E-1,-2.049164474E-1,2.134047002E-1
1.974849817E1,-2.241346091E-1,-1.997390687E-1,3.056019843E-1
1.976841517E1,-1.871827692E-1,-1.422625780E-1,3.553527296E-1
1.978833317E1,-1.222790480E-1,8.982438594E-4,3.772413731E-1
1.980825017E1,-4.353663325E-2,2.081438601E-1,4.062150419E-1
1.982816717E1,-2.120260149E-2,3.606172204E-1,4.146840870E-1
1.984808417E1,-3.293491527E-2,3.123781085E-1,3.788558841E-1
1.986800217E1,-2.494034171E-2,1.758313179E-1,3.386668265E-1
1.988791917E1,-7.917580195E-3,9.398052096E-2,3.293199241E-1
1.990783617E1,7.023409475E-3,8.442195505E-2,3.512666523E-1
1.992775317E1,4.274402186E-2,1.331723183E-1,3.668568134E-1
1.994767117E1,7.855377346E-2,2.128787637E-1,3.833072186E-1
1.996758817E1,9.270189703E-2,2.232597023E-1,3.961264491E-1
1.998750517E1,7.549533248E-2,1.890072823E-1,3.881054819E-1
2.000742217E1,2.847322635E-2,1.105199307E-1,3.624691069E-1
2.002733917E1,-2.893897146E-2,4.214159399E-2,3.171342909E-1
2.004725717E1,-1.041312367E-1,3.355721943E-3,2.481040657E-1
2.006717417E1,-1.645885706E-1,-1.612672210E-2,1.932091713E-1
2.008709117E1,-1.744151711E-1,-9.343624115E-3,1.548695862E-1
2.010700817E1,-1.536541134E-1,1.124822814E-2,1.192367226E-1
2.012692617E1,-1.141931564E-1,5.354867131E-2,6.203788519E-2
2.014684317E1,-5.875862762E-2,1.250696182E-1,1.178359240E-2
2.016676017E1,-2.348029613E-2,1.908586025E-1,-2.708879113E-2
2.018667717E1,-1.962302253E-2,2.244623005E-1,-5.260032043E-2
2.020659517E1,-3.070732579E-2,1.857139468E-1,-7.265754789E-2
2.022651217E1,-5.047557130E-2,8.573169261E-2,-9.355475008E-2
2.024642917E1,-8.771780133E-2,-3.144427389E-2,-1.059456021E-1
2.026634617E1,-1.520074308E-1,-1.048772633E-1,-9.996721148E-2
2.028626417E1,-2.206272334E-1,-1.184844002E-1,-7.418869436E-2
2.030618117E1,-2.709769011E-1,-2.183966339E-1,-5.123152956E-2
2.032609817E1,-3.165696263E-1,-3.339846134E-1,-7.941567153E-2
2.034601517E1,-3.672038317E-1,-3.453671336E-1,-1.548682451E-1
2.036593317E1,-4.008269310E-1,-2.889510989E-1,-2.246578932E-1
2.038585017E1,-3.989943266E-1,-2.931803763E-1,-2.606807947E-1
2.040576717E1,-3.353800476E-1,-3.993640244E-1,-2.841231227E-1
2.042568417E1,-2.232908458E-1,-5.036305785E-1,-2.951527238E-1
2.044560217E1,-1.293772906E-1,-5.101562738E-1,-3.047346175E-1
2.046551917E1,-5.861284956E-2,-3.698798120E-1,-3.155041635E-1
2.048543617E1,2.129215561E-2,-1.766066998E-1,-3.175822794E-1
2.050535317E1,6.184602529E-2,-3.399597108E-2,-3.308271766E-1
2.052527117E1,7.743891329E-2,9.514945745E-2,-3.437168598E-1
2.054518817E1,8.009007573E-2,1.549044847E-1,-3.397054672E-1
2.056510517E1,9.268899262E-2,1.747757494E-1,-3.120535016E-1
2.058502217E1,1.298029572E-1,1.698546559E-1,-2.643410563E-1
2.060493917E1,1.773826629E-1,1.829592735E-1,-2.127758414E-1
2.062485717E1,2.359930128E-1,2.210548669E-1,-1.568509638E-1
2.064477417E1,3.235001564E-1,2.887311578E-1,-9.089158475E-2
2.066469117E1,4.226825535E-1,3.193894029E-1,-7.277802099E-3
2.068460817E1,5.222052932E-1,2.846336663E-1,5.271782354E-2
2.070452617E1,5.910803080E-1,2.205621898E-1,5.986402929E-2
2.072444317E1,5.921816826E-1,1.417810023E-1,1.259936299E-2
2.074436017E1,5.278344750E-1,8.980181813E-2,-4.402688891E-2
2.076427717E1,4.287779629E-1,3.502916917E-2,-8.606085181E-2
2.078419517E1,3.175903261E-1,-1.481947117E-2,-9.575795382E-2
2.080411217E1,1.943000257E-1,-2.444433980E-2,-7.572845370E-2
2.082402917E1,5.988711491E-2,2.254169248E-2,-9.952285327E-3
2.084394617E1,-4.372635111E-2,6.539830565E-2,7.270098478E-2
2.086386417E1,-1.147529334E-1,7.245863974E-2,1.587557793E-1
2.088378117E1,-1.000371501E-1,9.255628102E-3,2.497408688E-1
2.090369817E1,-1.324869599E-2,-7.132774591E-2,3.265017867E-1
2.092361517E1,1.128248572E-1,-4.015240073E-2,3.916469514E-1
2.094353317E1,1.731606871E-1,4.456230626E-2,4.379075170E-1
2.096345017E1,1.556473225E-1,1.892568544E-2,4.626733065E-1
2.098336717E1,1.298420429E-1,-6.277726591E-2,4.535862207E-1
2.100328417E1,4.960145429E-2,-1.186849326E-1,4.189649820E-1
2.102320217E1,-9.559734911E-2,-1.220770180E-1,3.735197783E-1
2.104311917E1,-2.023680210E-1,-1.697929204E-2,3.513711691E-1
2.106303617E1,-2.459011674E-1,8.241863549E-2,3.467871845E-1
2.108295317E1,-2.459187210E-1,8.874770999E-2,3.566227257E-1
2.110287117E1,-2.333358973E-1,8.836245537E-2,3.585457206E-1
2.112278817E1,-2.105075270E-1,7.614885271E-2,3.466407061E-1
2.114270517E1,-2.014325410E-1,6.660754979E-2,3.137077987E-1
2.116262217E1,-2.017385364E-1,5.617700890E-2,2.782875001E-1
2.118254017E1,-2.158385366E-1,5.219198391E-2,2.325141579E-1
2.120245717E1,-2.382703274E-1,5.516587943E-2,1.773097962E-1
2.122237417E1,-2.539152205E-1,9.350075573E-2,1.007668972E-1
2.124229117E1,-2.511508167E-1,1.400908232E-1,2.548054978E-2
2.126220917E1,-2.283744812E-1,1.638500094E-1,-3.308435902E-2
2.128212617E1,-2.071424425E-1,1.521745175E-1,-9.283252060E-2
2.130204317E1,-1.787436157E-1,1.200921088E-1,-1.602209061E-1
2.132196017E1,-1.199280098E-1,4.362550750E-2,-2.127834857E-1
2.134187817E1,-4.127209634E-2,-8.116405457E-2,-2.439421564E-1
2.136179517E1,4.004609585E-2,-1.692410409E-1,-2.857947946E-1
2.138171217E1,1.032668129E-1,-1.919743270E-1,-3.362095058E-1
2.140162917E1,1.311863661E-1,-1.059682071E-1,-3.700650334E-1
2.142154717E1,1.410938203E-1,-6.114175543E-2,-4.006944895E-1
2.144146417E1,1.448693126E-1,-8.638957143E-2,-4.535306394E-1
2.146138117E1,1.271988600E-1,-9.597653151E-2,-5.267793536E-1
2.148129817E1,8.565769345E-2,1.064120792E-2,-6.136637926E-1
2.150121667E1,3.375980258E-2,1.598877013E-1,-6.719257236E-1
2.152113367E1,7.125660032E-2,1.932154894E-1,-6.247162819E-1
2.154105067E1,1.865635961E-1,5.997687578E-2,-5.419715643E-1
2.156096767E1,1.723205000E-1,-1.400818229E-1,-5.178770423E-1
2.158088567E1,7.365396619E-2,-3.123192787E-1,-5.441907048E-1
2.160080267E1,6.063687615E-3,-3.264045417E-1,-5.698126554E-1
2.162071967E1,-4.235273600E-2,-2.310108393E-1,-5.686318874E-1
2.164063667E1,-4.050758481E-2,-1.128071472E-1,-5.602080822E-1
2.166055467E1,-3.118062392E-3,-6.411215290E-3,-5.468721390E-1
2.168047167E1,4.853155464E-2,8.111703396E-2,-5.336076617E-1
2.170038867E1,1.087733507E-1,1.213996261E-1,-5.197773576E-1
2.172030567E1,1.920383722E-1,1.294214875E-1,-5.067139864E-1
2.174022367E1,2.901052535E-1,1.378966421E-1,-5.011867285E-1
2.176014067E1,3.817102313E-1,1.751855016E-1,-5.121308565E-1
2.178005767E1,4.436396062E-1,2.411553860E-1,-5.288413167E-1
2.179997467E1,4.625238180E-1,3.172930777E-1,-5.158562660E-1
2.181989267E1,4.169083238E-1,3.733115792E-1,-5.054661632E-1
2.183980967E1,3.267453909E-1,3.718048334E-1,-4.895862043E-1
2.185972667E1,2.241901010E-1,3.104738891E-1,-4.682996273E-1
2.187964367E1,1.084522679E-1,1.727857292E-1,-4.118011296E-1
2.189956167E1,-7.846925408E-3,6.091346033E-3,-3.185386360E-1
2.191947867E1,-8.998408169E-2,-1.331046224E-1,-2.069154233E-1
2.193939567E1,-1.406240165E-1,-2.066752166E-1,-8.956564963E-2
2.195931267E1,-2.058455795E-1,-2.222695947E-1,-4.856189713E-3
2.197923067E1,-2.743415236E-1,-1.851568371E-1,5.929829180E-2
2.199914767E1,-3.435148895E-1,-1.271010190E-1,7.534322143E-2
2.201906467E1,-3.788616359E-1,-7.808656245E-2,8.027262986E-2
2.203898167E1,-3.076035082E-1,-3.771805018E-2,1.107162461E-1
2.205889967E1,-1.515411139E-1,5.051898956E-2,1.792875975E-1
2.207881667E1,-4.061784595E-2,1.799390018E-1,2.461479455E-1
2.209873367E1,-1.712631993E-2,2.762496173E-1,2.476723045E-1
2.211865067E1,-4.328097776E-2,2.985329032E-1,1.874218732E-1
2.213856867E1,-8.831591159E-2,2.224373966E-1,1.115432233E-1
2.215848567E1,-1.446293294E-1,1.673959643E-1,2.201015502E-2
2.217840267E1,-1.687838882E-1,1.737879813E-1,-5.086583644E-2
2.219831967E1,-1.504572183E-1,1.803870648E-1,-8.324918896E-2
2.221823767E1,-1.019629240E-1,1.442090869E-1,-8.138337731E-2
2.223815467E1,-6.497981399E-2,5.465206131E-2,-7.463041693E-2
2.225807167E1,-7.801414281E-2,-7.954987139E-2,-8.268476278E-2
2.227798867E1,-1.211713701E-1,-2.000260949E-1,-9.433820844E-2
2.229790667E1,-1.506833583E-1,-2.488884926E-1,-9.700433910E-2
2.231782367E1,-1.705917865E-1,-2.311964780E-1,-1.052269265E-1
2.233774067E1,-1.763708442E-1,-1.770914495E-1,-1.280764937E-1
2.235765767E1,-1.743129492E-1,-1.195338517E-1,-1.466231197E-1
2.237757567E1,-1.674645692E-1,-7.292829454E-2,-1.577141881E-1
2.239749267E1,-1.495450437E-1,-4.067126289E-2,-1.743905544E-1
2.241740967E1,-1.001494825E-1,-2.861553058E-2,-1.948618442E-1
2.243732667E1,-2.922521532E-2,-3.261385113E-2,-2.144884616E-1
2.245724467E1,2.987048402E-2,-8.745455742E-2,-2.312037349E-1
2.247716167E1,9.088662267E-2,-1.545400918E-1,-2.509496808E-1
2.249707842E1,1.396248639E-1,-2.337467372E-1,-2.734570503E-1
2.251699542E1,1.710611135E-1,-2.996502817E-1,-2.876900136E-1
2.253691342E1,1.797687858E-1,-2.638482749E-1,-2.818056345E-1
2.255683042E1,1.551462263E-1,-2.334654778E-1,-2.857325375E-1
2.257674742E1,7.406716794E-2,-2.315078378E-1,-2.897860110E-1
2.259666442E1,-1.666036993E-2,-1.819327176E-1,-2.942008376E-1
2.261658242E1,-8.514238894E-2,-2.303108573E-2,-3.102649748E-1
2.263649942E1,-1.282200366E-1,8.223792166E-2,-3.091382086E-1
2.265641642E1,-1.380555183E-1,9.037266672E-2,-3.010034561E-1
2.267633342E1,-1.344122440E-1,-7.603794336E-2,-2.667716742E-1
2.269625142E1,-1.611523181E-1,-2.329377830E-1,-2.194730788E-1
2.271616842E1,-1.649660915E-1,-2.693903446E-1,-1.944666207E-1
2.273608542E1,-1.503392309E-1,-2.139206231E-1,-1.845885664E-1
2.275600242E1,-1.165846214E-1,-1.102061197E-1,-1.936249882E-1
2.277592042E1,-7.487306744E-2,-5.438407883E-3,-2.161556184E-1
