"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.374888829E1,-3.305287476E2,6.785991211E2,-1.477281189E1
4.376880629E1,-3.313755493E2,6.783175659E2,-1.486962891E1
4.378872329E1,-3.320469971E2,6.780837402E2,-1.530517578E1
4.380864129E1,-3.323070679E2,6.783605347E2,-1.556724548E1
4.382855829E1,-3.330373535E2,6.780959473E2,-1.569026184E1
4.384847629E1,-3.333731689E2,6.777744751E2,-1.611706543E1
4.386839329E1,-3.338074341E2,6.776785889E2,-1.625660706E1
4.388831029E1,-3.342543335E2,6.777399902E2,-1.627224731E1
4.390822829E1,-3.341546021E2,6.774349976E2,-1.650428772E1
4.392814529E1,-3.342349854E2,6.771243896E2,-1.680326843E1
4.394806329E1,-3.344854126E2,6.775731201E2,-1.612846375E1
4.396798029E1,-3.341281128E2,6.775822144E2,-1.695738220E1
4.398789829E1,-3.339400635E2,6.778096313E2,-1.659477234E1
4.400781529E1,-3.338905640E2,6.776846924E2,-1.684208679E1
4.402773229E1,-3.332835083E2,6.776022339E2,-1.675233459E1
4.404765029E1,-3.334523926E2,6.779125366E2,-1.647619629E1
4.406756729E1,-3.328455811E2,6.779919434E2,-1.665313721E1
4.408748529E1,-3.329546509E2,6.780274658E2,-1.630171204E1
4.410740229E1,-3.323832397E2,6.782719727E2,-1.639547729E1
4.412731929E1,-3.319895020E2,6.786587524E2,-1.633984375E1
4.414723729E1,-3.317302856E2,6.787741699E2,-1.631477356E1
4.416715429E1,-3.317480469E2,6.789586182E2,-1.657160950E1
4.418707229E1,-3.313764648E2,6.789959717E2,-1.602209473E1
4.420698929E1,-3.311159058E2,6.800656738E2,-1.657777405E1
4.422690729E1,-3.308189697E2,6.807864380E2,-1.647343445E1
4.424682429E1,-3.304692383E2,6.816124268E2,-1.628710938E1
4.426674129E1,-3.301875000E2,6.825845337E2,-1.650643921E1
4.428665929E1,-3.295185547E2,6.831929932E2,-1.630162048E1
4.430657629E1,-3.293321533E2,6.832725830E2,-1.653334045E1
4.432649429E1,-3.290952759E2,6.836494751E2,-1.683416748E1
4.434641129E1,-3.291962891E2,6.837932129E2,-1.697877502E1
4.436632829E1,-3.289629517E2,6.850202637E2,-1.751101685E1
4.438624629E1,-3.292448120E2,6.857006836E2,-1.760408020E1
4.440616329E1,-3.293716431E2,6.860959473E2,-1.790953064E1
4.442608129E1,-3.289707031E2,6.864051514E2,-1.814372253E1
4.444599829E1,-3.289704590E2,6.866323242E2,-1.838334656E1
4.446591629E1,-3.288739624E2,6.875948486E2,-1.788108826E1
4.448583329E1,-3.280399780E2,6.878470459E2,-1.814918518E1
4.450575029E1,-3.275098267E2,6.883722534E2,-1.757389832E1
4.452566854E1,-3.271224365E2,6.892642212E2,-1.780444336E1
4.454558554E1,-3.263869019E2,6.895692139E2,-1.723657227E1
4.456550354E1,-3.258487549E2,6.893023071E2,-1.682987976E1
4.458542054E1,-3.250230103E2,6.896513672E2,-1.669380188E1
4.460533854E1,-3.250762939E2,6.897820435E2,-1.620967102E1
4.462525554E1,-3.244729614E2,6.898916626E2,-1.599168396E1
4.464517254E1,-3.242152100E2,6.897661133E2,-1.562702942E1
4.466509054E1,-3.240824585E2,6.902714233E2,-1.552165222E1
4.468500754E1,-3.237874756E2,6.901227417E2,-1.561235046E1
4.470492554E1,-3.240503540E2,6.904042358E2,-1.516687012E1
4.472484254E1,-3.237998047E2,6.905501709E2,-1.572418213E1
4.474475954E1,-3.246213989E2,6.906369019E2,-1.579205322E1
4.476467754E1,-3.254736938E2,6.907344360E2,-1.645726013E1
4.478459454E1,-3.256160889E2,6.906630249E2,-1.651626587E1
4.480451254E1,-3.264372559E2,6.898515625E2,-1.729269409E1
4.482442954E1,-3.269665527E2,6.883360596E2,-1.782427979E1
4.484434754E1,-3.277336426E2,6.877599487E2,-1.808769226E1
4.486426454E1,-3.282523804E2,6.875587158E2,-1.880444336E1
4.488418154E1,-3.291033936E2,6.877495728E2,-1.934156799E1
4.490409954E1,-3.299506226E2,6.878687744E2,-1.970046997E1
4.492401654E1,-3.301080933E2,6.877171631E2,-2.015882874E1
4.494393454E1,-3.303499146E2,6.878327637E2,-2.032086182E1
4.496385154E1,-3.303317261E2,6.882842407E2,-2.036167908E1
4.498376854E1,-3.300341797E2,6.881099243E2,-2.048567200E1
4.500368654E1,-3.299078369E2,6.884721069E2,-1.985427856E1
4.502360354E1,-3.297367554E2,6.882755737E2,-1.951080322E1
4.504352154E1,-3.290754395E2,6.886700439E2,-1.981471252E1
4.506343854E1,-3.280816650E2,6.886421509E2,-1.935462952E1
4.508335654E1,-3.277874756E2,6.888524170E2,-1.923345947E1
4.510327354E1,-3.276495972E2,6.891779785E2,-1.913310242E1
4.512319054E1,-3.272780151E2,6.889231567E2,-1.854075623E1
4.514310854E1,-3.267730713E2,6.892252197E2,-1.904803467E1
4.516302554E1,-3.266124268E2,6.892580566E2,-1.857786560E1
4.518294354E1,-3.265274658E2,6.891358032E2,-1.861050415E1
4.520286054E1,-3.264036255E2,6.895520020E2,-1.870216370E1
4.522277854E1,-3.259160767E2,6.898630371E2,-1.825415039E1
4.524269554E1,-3.262403564E2,6.900628052E2,-1.899288940E1
4.526261254E1,-3.261912231E2,6.902043457E2,-1.887025452E1
4.528253054E1,-3.260476074E2,6.906123657E2,-1.899377441E1
4.530244754E1,-3.263774414E2,6.911614990E2,-1.882588196E1
4.532236554E1,-3.261372070E2,6.922961426E2,-1.913397217E1
4.534228254E1,-3.264971313E2,6.933310547E2,-1.958164978E1
4.536220054E1,-3.264783325E2,6.946103516E2,-1.958222961E1
4.538211754E1,-3.263751221E2,6.952817993E2,-1.929769897E1
4.540203454E1,-3.261069336E2,6.961146240E2,-1.944340515E1
4.542195254E1,-3.256256104E2,6.962495728E2,-1.965910339E1
4.544186954E1,-3.260925293E2,6.962862549E2,-1.976383972E1
4.546178754E1,-3.260026245E2,6.962538452E2,-1.998544312E1
4.548170454E1,-3.270740967E2,6.967329712E2,-2.005639648E1
4.550162254E1,-3.274561157E2,6.969341431E2,-2.092218018E1
4.552153946E1,-3.274176636E2,6.969270630E2,-2.099232483E1
4.554145646E1,-3.279508057E2,6.968829956E2,-2.179666138E1
4.556137446E1,-3.276163330E2,6.969777832E2,-2.168914795E1
4.558129146E1,-3.280631104E2,6.973540649E2,-2.140953064E1
4.560120946E1,-3.276810913E2,6.977268066E2,-2.167449951E1
4.562112646E1,-3.271900635E2,6.974180298E2,-2.145948792E1
4.564104446E1,-3.266895142E2,6.977014160E2,-2.089733887E1
4.566096146E1,-3.259696655E2,6.977512207E2,-2.040509033E1
4.568087846E1,-3.255477905E2,6.976831055E2,-2.003628540E1
4.570079646E1,-3.251633911E2,6.974713745E2,-1.956288147E1
4.572071346E1,-3.245125732E2,6.974600830E2,-1.870985413E1
4.574063146E1,-3.239587402E2,6.965353394E2,-1.847697449E1
4.576054846E1,-3.235051880E2,6.963804932E2,-1.817289734E1
4.578046646E1,-3.235225830E2,6.965187378E2,-1.782470703E1
4.580038346E1,-3.230077515E2,6.965621948E2,-1.807127380E1
4.582030046E1,-3.233175049E2,6.966400146E2,-1.790930176E1
4.584021846E1,-3.236807251E2,6.966452637E2,-1.764830017E1
4.586013546E1,-3.238035889E2,6.967412109E2,-1.819941711E1
4.588005346E1,-3.237271118E2,6.967384644E2,-1.804991150E1
4.589997046E1,-3.238703613E2,6.976281128E2,-1.827430725E1
4.591988746E1,-3.238438721E2,6.974504395E2,-1.795484924E1
4.593980546E1,-3.237758179E2,6.977698364E2,-1.782318115E1
4.595972246E1,-3.238327026E2,6.982579956E2,-1.832307434E1
4.597964046E1,-3.243504639E2,6.979633789E2,-1.788052368E1
4.599955746E1,-3.248950195E2,6.971071777E2,-1.819042969E1
4.601947546E1,-3.252894897E2,6.958255005E2,-1.902900696E1
4.603939246E1,-3.259873047E2,6.950472412E2,-1.877334595E1
4.605930946E1,-3.268302002E2,6.943914795E2,-1.932229614E1
4.607922746E1,-3.276663818E2,6.934962769E2,-1.959779358E1
4.609914446E1,-3.278137817E2,6.933241577E2,-1.904815674E1
4.611906246E1,-3.278941040E2,6.927977905E2,-1.994064331E1
4.613897946E1,-3.282297363E2,6.928374023E2,-1.954595947E1
4.615889746E1,-3.282577515E2,6.923886108E2,-2.000251770E1
4.617881446E1,-3.280011597E2,6.919515991E2,-2.001814270E1
4.619873146E1,-3.283618774E2,6.919831543E2,-1.995700073E1
4.621864946E1,-3.286809692E2,6.919479980E2,-2.009518433E1
4.623856646E1,-3.286708374E2,6.913742676E2,-1.995439148E1
4.625848446E1,-3.287457886E2,6.911915894E2,-1.991734314E1
4.627840146E1,-3.288393555E2,6.906028442E2,-1.929373169E1
4.629831946E1,-3.287484131E2,6.906861572E2,-1.911726379E1
4.631823646E1,-3.279608765E2,6.906626587E2,-1.924732971E1
4.633815446E1,-3.280024414E2,6.906030273E2,-1.906541443E1
4.635807146E1,-3.279837036E2,6.902394409E2,-1.899647522E1
4.637798846E1,-3.281785889E2,6.899019775E2,-1.862417603E1
4.639790646E1,-3.282932739E2,6.898329468E2,-1.823551941E1
4.641782346E1,-3.279738770E2,6.900498657E2,-1.881564331E1
4.643774146E1,-3.287335205E2,6.900187378E2,-1.848587036E1
4.645765846E1,-3.287599487E2,6.903763428E2,-1.859408569E1
4.647757646E1,-3.288236084E2,6.902528687E2,-1.878520203E1
4.649749346E1,-3.288869019E2,6.907693481E2,-1.845385742E1
4.651741046E1,-3.287507935E2,6.913326416E2,-1.852095032E1
4.653732846E1,-3.289721680E2,6.919520264E2,-1.837179565E1
4.655724546E1,-3.285974731E2,6.927907104E2,-1.868951416E1
4.657716346E1,-3.283574829E2,6.928012695E2,-1.883444214E1
4.659708046E1,-3.281426392E2,6.928874512E2,-1.915338135E1
4.661699846E1,-3.283358765E2,6.929697266E2,-1.873995972E1
4.663691546E1,-3.284151611E2,6.930522461E2,-1.938426208E1
4.665683246E1,-3.289071045E2,6.933966675E2,-1.949598694E1
4.667675046E1,-3.283796997E2,6.930349731E2,-1.965919495E1
4.669666746E1,-3.286166382E2,6.932997437E2,-1.966737366E1
4.671658546E1,-3.287776489E2,6.936958008E2,-1.985830688E1
4.673650246E1,-3.291760864E2,6.935366211E2,-1.996936035E1
4.675641946E1,-3.292405396E2,6.939690552E2,-2.001019287E1
4.677633746E1,-3.291107788E2,6.941776123E2,-1.988079834E1
4.679625446E1,-3.293651733E2,6.941071167E2,-1.999598694E1
4.681617246E1,-3.288375244E2,6.939218140E2,-1.983140564E1
4.683608946E1,-3.287315063E2,6.935571899E2,-1.901289368E1
4.685600746E1,-3.283717041E2,6.936960449E2,-1.913874817E1
4.687592446E1,-3.276783447E2,6.936166382E2,-1.880783081E1
4.689584146E1,-3.274258423E2,6.929522095E2,-1.861434937E1
4.691575946E1,-3.271613159E2,6.928010254E2,-1.836090088E1
4.693567646E1,-3.266582642E2,6.929475098E2,-1.792953491E1
4.695559446E1,-3.267731934E2,6.930723877E2,-1.780467224E1
4.697551146E1,-3.267256470E2,6.933439331E2,-1.792393494E1
4.699542946E1,-3.266198120E2,6.936213989E2,-1.739189148E1
4.701534646E1,-3.268681030E2,6.942688599E2,-1.767886353E1
4.703526446E1,-3.273049927E2,6.944295654E2,-1.722955322E1
4.705518146E1,-3.271567383E2,6.946946411E2,-1.760574341E1
4.707509846E1,-3.271263428E2,6.945433960E2,-1.755157471E1
4.709501646E1,-3.272983398E2,6.948278198E2,-1.759162903E1
4.711493346E1,-3.278897095E2,6.942399902E2,-1.762953186E1
4.713485146E1,-3.280711670E2,6.938595581E2,-1.792492676E1
4.715476846E1,-3.284021606E2,6.927426147E2,-1.776310730E1
4.717468646E1,-3.290504150E2,6.924164429E2,-1.819123840E1
4.719460346E1,-3.290996704E2,6.920181885E2,-1.883790588E1
4.721452146E1,-3.294459229E2,6.916232300E2,-1.859330750E1
4.723443846E1,-3.292883911E2,6.914838867E2,-1.869883728E1
4.725435546E1,-3.294595337E2,6.914064331E2,-1.886645508E1
4.727427346E1,-3.292496948E2,6.918107910E2,-1.863032532E1
4.729419046E1,-3.294647217E2,6.915302734E2,-1.861460876E1
4.731410846E1,-3.293002930E2,6.914680176E2,-1.862001038E1
4.733402546E1,-3.291772461E2,6.912943726E2,-1.848471069E1
4.735394346E1,-3.295457153E2,6.907589722E2,-1.819834900E1
4.737386046E1,-3.296006470E2,6.902371216E2,-1.841343689E1
4.739377746E1,-3.293790283E2,6.899071655E2,-1.820947266E1
4.741369546E1,-3.288214722E2,6.901961060E2,-1.796252441E1
4.743361246E1,-3.285921021E2,6.901708984E2,-1.770065308E1
4.745353046E1,-3.287774658E2,6.899447021E2,-1.757366943E1
4.747344746E1,-3.290061035E2,6.903117065E2,-1.712300110E1
4.749336546E1,-3.285399170E2,6.905388184E2,-1.715669250E1
4.751328267E1,-3.283887329E2,6.902186890E2,-1.702420044E1
4.753319967E1,-3.284464722E2,6.900946655E2,-1.672366333E1
4.755311767E1,-3.284140625E2,6.901290283E2,-1.631843567E1
4.757303467E1,-3.278049316E2,6.906978149E2,-1.627801514E1
4.759295267E1,-3.280855103E2,6.909785156E2,-1.573339844E1
4.761286967E1,-3.276994629E2,6.917374878E2,-1.599374390E1
4.763278767E1,-3.276746826E2,6.922744751E2,-1.576644897E1
4.765270467E1,-3.274675293E2,6.925350952E2,-1.576673889E1
4.767262267E1,-3.270826416E2,6.931435547E2,-1.573132324E1
4.769253967E1,-3.266245728E2,6.933557739E2,-1.520494080E1
4.771245667E1,-3.261582642E2,6.939517212E2,-1.557524109E1
4.773237467E1,-3.265206299E2,6.945348511E2,-1.535548401E1
4.775229167E1,-3.267228394E2,6.950101929E2,-1.562722778E1
4.777220967E1,-3.265330200E2,6.949854736E2,-1.600680542E1
4.779212667E1,-3.270717773E2,6.952280273E2,-1.565722656E1
4.781204467E1,-3.272615356E2,6.953092651E2,-1.649470520E1
4.783196167E1,-3.267603149E2,6.958223877E2,-1.621467590E1
4.785187867E1,-3.267921143E2,6.958538208E2,-1.589486694E1
4.787179667E1,-3.269146729E2,6.961036987E2,-1.642286682E1
4.789171367E1,-3.266160889E2,6.961791382E2,-1.611622620E1
4.791163167E1,-3.271298828E2,6.964581299E2,-1.605938721E1
4.793154867E1,-3.264929199E2,6.964479980E2,-1.643341064E1
4.795146667E1,-3.264587402E2,6.959275513E2,-1.582328796E1
4.797138367E1,-3.260454102E2,6.955481567E2,-1.543589783E1
4.799130067E1,-3.254921265E2,6.946512451E2,-1.479154968E1
4.801121867E1,-3.256147461E2,6.945694580E2,-1.470434570E1
4.803113567E1,-3.254019165E2,6.941607056E2,-1.483256531E1
4.805105367E1,-3.250846558E2,6.941362915E2,-1.436756897E1
4.807097067E1,-3.253267212E2,6.941854248E2,-1.412469482E1
4.809088867E1,-3.254891357E2,6.937744141E2,-1.432284546E1
4.811080567E1,-3.258542480E2,6.940290527E2,-1.435984802E1
4.813072267E1,-3.254449463E2,6.938980713E2,-1.455412292E1
4.815064067E1,-3.256562500E2,6.941016846E2,-1.377639771E1
4.817055767E1,-3.260257568E2,6.941843262E2,-1.415058899E1
4.819047567E1,-3.259145508E2,6.943534546E2,-1.445205688E1
4.821039267E1,-3.263854980E2,6.942790527E2,-1.416523743E1
4.823031067E1,-3.264353027E2,6.937747803E2,-1.431773376E1
4.825022767E1,-3.266268311E2,6.927360840E2,-1.403247070E1
4.827014567E1,-3.267507935E2,6.921483765E2,-1.433718872E1
4.829006267E1,-3.268892822E2,6.919711914E2,-1.455558777E1
4.830997967E1,-3.270770874E2,6.912993774E2,-1.462794495E1
4.832989767E1,-3.274241943E2,6.916593628E2,-1.522921753E1
4.834981467E1,-3.277287598E2,6.921296997E2,-1.547676086E1
4.836973267E1,-3.281463623E2,6.919537354E2,-1.517652893E1
4.838964967E1,-3.280025635E2,6.920598755E2,-1.559123230E1
4.840956767E1,-3.283068848E2,6.921336670E2,-1.501994324E1
4.842948467E1,-3.283414917E2,6.924249268E2,-1.518684387E1
4.844940167E1,-3.278173828E2,6.923138428E2,-1.529690552E1
4.846931967E1,-3.279192505E2,6.926367798E2,-1.494662476E1
4.848923667E1,-3.277142334E2,6.925609741E2,-1.503273010E1
4.850915467E1,-3.277909546E2,6.929042358E2,-1.443911743E1
4.852907154E1,-3.271146240E2,6.925200806E2,-1.494390869E1
4.854898954E1,-3.273152466E2,6.921202393E2,-1.483322144E1
4.856890654E1,-3.270151367E2,6.922291870E2,-1.453720093E1
4.858882454E1,-3.263642578E2,6.925095825E2,-1.478137207E1
4.860874154E1,-3.267485352E2,6.923535156E2,-1.466189575E1
4.862865854E1,-3.269201660E2,6.926411743E2,-1.454357910E1
4.864857654E1,-3.265285645E2,6.931755981E2,-1.463571167E1
4.866849354E1,-3.273161011E2,6.933514404E2,-1.466230774E1
4.868841154E1,-3.274573975E2,6.936714478E2,-1.469538879E1
4.870832854E1,-3.271590576E2,6.941927490E2,-1.477682495E1
4.872824654E1,-3.274262695E2,6.951038208E2,-1.485217285E1
4.874816354E1,-3.279731445E2,6.963308105E2,-1.514620972E1
4.876808154E1,-3.275043945E2,6.969193726E2,-1.516921997E1
4.878799854E1,-3.273712158E2,6.977874146E2,-1.551596069E1
4.880791554E1,-3.278719482E2,6.985867310E2,-1.585757446E1
4.882783354E1,-3.279363403E2,6.987224731E2,-1.599261475E1
4.884775054E1,-3.277200317E2,6.992229004E2,-1.584771729E1
4.886766854E1,-3.279736328E2,6.992960815E2,-1.611807251E1
4.888758554E1,-3.278452148E2,6.998972778E2,-1.623283386E1
4.890750354E1,-3.276029663E2,6.999966431E2,-1.612210083E1
4.892742054E1,-3.275484619E2,7.002059937E2,-1.601458740E1
4.894733754E1,-3.273729248E2,7.004646606E2,-1.608345032E1
4.896725554E1,-3.274813232E2,7.005889282E2,-1.595796204E1
4.898717254E1,-3.271315918E2,7.006959229E2,-1.611566162E1
4.900709054E1,-3.272044678E2,7.012954102E2,-1.573913574E1
4.902700754E1,-3.266889038E2,7.013072510E2,-1.554533386E1
4.904692554E1,-3.264601440E2,7.006806030E2,-1.563037109E1
4.906684254E1,-3.264342651E2,7.003326416E2,-1.419187927E1
4.908676054E1,-3.261486816E2,6.997896118E2,-1.449244690E1
4.910667754E1,-3.259024048E2,6.996423340E2,-1.415251160E1
4.912659454E1,-3.256463623E2,6.994927979E2,-1.413919067E1
4.914651254E1,-3.251769409E2,6.993701782E2,-1.398440552E1
4.916642954E1,-3.254065552E2,6.993917236E2,-1.420596313E1
4.918634754E1,-3.259251099E2,6.992091675E2,-1.424368286E1
4.920626454E1,-3.262658691E2,6.997283325E2,-1.429962158E1
4.922618254E1,-3.266234131E2,6.998189087E2,-1.404542542E1
4.924609954E1,-3.265330811E2,6.998276978E2,-1.443544006E1
4.926601654E1,-3.267973633E2,6.999401855E2,-1.450979614E1
4.928593454E1,-3.264582520E2,6.999356079E2,-1.437611389E1
4.930585154E1,-3.260145874E2,6.999907837E2,-1.459704590E1
4.932576954E1,-3.262614746E2,6.997068481E2,-1.396124268E1
4.934568654E1,-3.265746460E2,6.989584351E2,-1.414329529E1
4.936560454E1,-3.267143555E2,6.978374023E2,-1.420999146E1
4.938552154E1,-3.270781860E2,6.976339722E2,-1.401766968E1
4.940543954E1,-3.271932373E2,6.978411865E2,-1.466227722E1
4.942535654E1,-3.273870850E2,6.973968506E2,-1.474555969E1
4.944527354E1,-3.274212036E2,6.974059448E2,-1.481410217E1
4.946519154E1,-3.275603027E2,6.970845947E2,-1.518658447E1
4.948510854E1,-3.282250977E2,6.966006470E2,-1.490698242E1
4.950502654E1,-3.282882080E2,6.964628296E2,-1.554954529E1
4.952494708E1,-3.284945068E2,6.963059082E2,-1.512171936E1
4.954486508E1,-3.287443237E2,6.960794678E2,-1.518417358E1
4.956478208E1,-3.289411621E2,6.956818237E2,-1.542469788E1
4.958470008E1,-3.288421021E2,6.952708740E2,-1.497155762E1
4.960461708E1,-3.285314331E2,6.948829956E2,-1.512260437E1
4.962453508E1,-3.285497437E2,6.946314087E2,-1.519206238E1
4.964445208E1,-3.279013062E2,6.944445190E2,-1.488287354E1
4.966436908E1,-3.279848633E2,6.942018433E2,-1.444386292E1
4.968428708E1,-3.279470215E2,6.940374146E2,-1.423570251E1
4.970420408E1,-3.272213135E2,6.941866455E2,-1.436618042E1
4.972412208E1,-3.276837158E2,6.944153442E2,-1.422050476E1
4.974403908E1,-3.276203613E2,6.941315918E2,-1.430619812E1
4.976395708E1,-3.280283813E2,6.949292603E2,-1.398072815E1
4.978387408E1,-3.283297119E2,6.953646851E2,-1.375044250E1
4.980379108E1,-3.278775024E2,6.957302246E2,-1.374060059E1
4.982370908E1,-3.277492676E2,6.971428223E2,-1.368743896E1
4.984362608E1,-3.281987915E2,6.976032104E2,-1.339683533E1
4.986354408E1,-3.275927124E2,6.981002808E2,-1.397264099E1
4.988346108E1,-3.275769653E2,6.985232544E2,-1.335601807E1
4.990337908E1,-3.273120117E2,6.990426636E2,-1.370773315E1
4.992329608E1,-3.274846191E2,6.991264038E2,-1.395889282E1
4.994321408E1,-3.274754639E2,6.994566040E2,-1.400498962E1
4.996313108E1,-3.274848633E2,7.001612549E2,-1.448980713E1
4.998304808E1,-3.283096313E2,6.999928589E2,-1.472660828E1
5.000296608E1,-3.280707397E2,7.006669922E2,-1.516075134E1
5.002288308E1,-3.280396729E2,7.009330444E2,-1.478855896E1
5.004280108E1,-3.279841919E2,7.010038452E2,-1.496691895E1
5.006271808E1,-3.279629517E2,7.015054321E2,-1.493952942E1
5.008263608E1,-3.279411011E2,7.018628540E2,-1.441624451E1
5.010255308E1,-3.279185791E2,7.020030518E2,-1.464472961E1
5.012247108E1,-3.277939453E2,7.021160889E2,-1.421015930E1
5.014238808E1,-3.272856445E2,7.019262085E2,-1.406849670E1
5.016230508E1,-3.266712036E2,7.017181396E2,-1.391792297E1
5.018222308E1,-3.261146851E2,7.010080566E2,-1.328407288E1
5.020214008E1,-3.257799683E2,7.009001465E2,-1.282984924E1
5.022205808E1,-3.256201782E2,7.008864136E2,-1.259965515E1
5.024197508E1,-3.257371216E2,7.003972778E2,-1.224401855E1
5.026189308E1,-3.255580444E2,7.007482300E2,-1.247982788E1
5.028181008E1,-3.255635376E2,7.009458008E2,-1.220730591E1
5.030172708E1,-3.257114258E2,7.013364258E2,-1.185118103E1
5.032164508E1,-3.257407227E2,7.016658936E2,-1.223574829E1
5.034156208E1,-3.254739380E2,7.013034668E2,-1.212088013E1
5.036148008E1,-3.256817627E2,7.017673340E2,-1.193142700E1
5.038139708E1,-3.252151489E2,7.016118164E2,-1.180509949E1
5.040131508E1,-3.251619263E2,7.015505981E2,-1.131065369E1
5.042123208E1,-3.252263794E2,7.013159180E2,-1.135772705E1
5.044115008E1,-3.251522827E2,7.005438232E2,-1.116218567E1
5.046106708E1,-3.255126953E2,6.995940552E2,-1.152867126E1
5.048098408E1,-3.260708008E2,6.995361328E2,-1.198489380E1
5.050090208E1,-3.259120483E2,6.988934937E2,-1.235937500E1
5.052081529E1,-3.261608887E2,6.991525269E2,-1.257345581E1
5.054073329E1,-3.264259644E2,6.988161011E2,-1.261578369E1
5.056065029E1,-3.263586426E2,6.987664185E2,-1.264382935E1
5.058056829E1,-3.271791382E2,6.985198975E2,-1.279701233E1
5.060048529E1,-3.272185059E2,6.982608032E2,-1.286874390E1
5.062040329E1,-3.268732300E2,6.982075195E2,-1.319653320E1
5.064032029E1,-3.270982056E2,6.983063965E2,-1.266949463E1
5.066023829E1,-3.272238159E2,6.980897217E2,-1.221638489E1
5.068015529E1,-3.270890503E2,6.977711182E2,-1.288673401E1
5.070007229E1,-3.272393188E2,6.973973999E2,-1.263606262E1
5.071999029E1,-3.270454102E2,6.968594971E2,-1.296794128E1
5.073990729E1,-3.273959351E2,6.968251953E2,-1.234603882E1
5.075982529E1,-3.272172241E2,6.968958130E2,-1.222727966E1
5.077974229E1,-3.270025024E2,6.972245483E2,-1.255352783E1
5.079966029E1,-3.271469116E2,6.969444580E2,-1.225283813E1
5.081957729E1,-3.271973267E2,6.972571411E2,-1.245890808E1
5.083949429E1,-3.273250732E2,6.975676880E2,-1.274435425E1
5.085941229E1,-3.272326660E2,6.977044678E2,-1.304452515E1
5.087932929E1,-3.275375977E2,6.985004272E2,-1.296339417E1
5.089924729E1,-3.276248779E2,6.986286621E2,-1.261378479E1
5.091916429E1,-3.274169312E2,6.998189697E2,-1.295851135E1
5.093908229E1,-3.267139893E2,7.006102905E2,-1.268334961E1
5.095899929E1,-3.266441650E2,7.012247925E2,-1.154571533E1
5.097891729E1,-3.261696777E2,7.018346558E2,-1.191683960E1
5.099883429E1,-3.256196289E2,7.018720093E2,-1.159451294E1
5.101875129E1,-3.253141479E2,7.023577271E2,-1.140635681E1
5.103866929E1,-3.253392944E2,7.024484253E2,-1.145646667E1
5.105858629E1,-3.257701416E2,7.022980957E2,-1.182431030E1
5.107850429E1,-3.261905518E2,7.029344482E2,-1.223568726E1
5.109842129E1,-3.263165283E2,7.029257812E2,-1.245210266E1
5.111833929E1,-3.263358154E2,7.030217896E2,-1.297534180E1
5.113825629E1,-3.262129517E2,7.031806030E2,-1.334075928E1
5.115817429E1,-3.264041138E2,7.031061401E2,-1.314161682E1
5.117809129E1,-3.261517334E2,7.030679321E2,-1.274272156E1
5.119800829E1,-3.265053101E2,7.034570923E2,-1.293124390E1
5.121792629E1,-3.266619263E2,7.029808350E2,-1.253077698E1
5.123784329E1,-3.265090332E2,7.028448486E2,-1.273359680E1
5.125776129E1,-3.261812134E2,7.027636108E2,-1.241816711E1
5.127767829E1,-3.260896606E2,7.024884033E2,-1.211434937E1
5.129759629E1,-3.251197510E2,7.017976074E2,-1.207925415E1
5.131751329E1,-3.249924927E2,7.013843384E2,-1.126499939E1
5.133743129E1,-3.247984009E2,7.013180542E2,-1.156951904E1
5.135734829E1,-3.247507935E2,7.017187500E2,-1.108316040E1
5.137726529E1,-3.245076904E2,7.015646973E2,-1.067605591E1
5.139718329E1,-3.244716797E2,7.017955322E2,-1.103903198E1
5.141710029E1,-3.244056396E2,7.022416992E2,-1.081127930E1
5.143701829E1,-3.242464600E2,7.023921509E2,-1.086880493E1
5.145693529E1,-3.240870361E2,7.029716187E2,-1.042294312E1
5.147685329E1,-3.245210571E2,7.032105103E2,-1.009999084E1
5.149677029E1,-3.244611206E2,7.027844849E2,-9.989776611E0
5.151668867E1,-3.243683472E2,7.020867920E2,-9.890884399E0
5.153660567E1,-3.242770386E2,7.011596680E2,-1.024285889E1
5.155652267E1,-3.245075073E2,7.002825317E2,-1.103913879E1
5.157644067E1,-3.247177734E2,6.996376953E2,-1.137687683E1
5.159635767E1,-3.253054199E2,6.992532349E2,-1.167800903E1
5.161627567E1,-3.258023682E2,6.989967041E2,-1.189086914E1
5.163619267E1,-3.262080688E2,6.987985229E2,-1.250199890E1
5.165611067E1,-3.268161011E2,6.982096558E2,-1.299235535E1
5.167602767E1,-3.268493042E2,6.984313354E2,-1.303025818E1
5.169594567E1,-3.274399414E2,6.976967163E2,-1.301283264E1
5.171586267E1,-3.274755859E2,6.976890259E2,-1.310221863E1
5.173578067E1,-3.277465820E2,6.974338989E2,-1.315612793E1
5.175569767E1,-3.284192505E2,6.968706665E2,-1.322796631E1
5.177561467E1,-3.280574951E2,6.962413940E2,-1.316270447E1
5.179553267E1,-3.279485474E2,6.955833740E2,-1.331477356E1
5.181544967E1,-3.279827881E2,6.956165771E2,-1.308485413E1
5.183536767E1,-3.280289307E2,6.953173218E2,-1.320848083E1
5.185528467E1,-3.275452881E2,6.949725342E2,-1.339518738E1
5.187520267E1,-3.274909668E2,6.950933838E2,-1.301167297E1
5.189511967E1,-3.278757324E2,6.948377686E2,-1.316050720E1
